,dissimilarity,correlation,energy,ASM,contrast,homogeneity,LBP,class
110,7.631048387096775,0.898541116241775,0.03729157522801193,0.001390661582986473,142.72580645161293,0.1858329051901642,773,0
111,6.690524193548389,0.9161614482914924,0.038033567499825574,0.0014465522567637882,90.55745967741936,0.16082893058395534,680,0
112,7.566532258064518,0.7999911142617847,0.03398388675612414,0.00115490455905307,101.33870967741937,0.13049391310474856,732,0
113,2.758064516129033,0.952826996686944,0.05546187380435049,0.003076019445889699,13.215725806451614,0.31734937117545126,661,0
114,2.461693548387097,0.7000271040959509,0.10624206143447142,0.011287375617845999,10.03427419354839,0.33702559588265735,861,0
115,2.7056451612903225,0.6456878837112382,0.09097747352716526,0.008276900689386055,12.919354838709678,0.33019985684904635,863,0
116,3.230846774193549,0.7325397320001181,0.08959306306010058,0.00802691694849116,22.920362903225808,0.3203488766746103,852,0
117,2.4667338709677424,0.6038825795504267,0.09913175445413569,0.00982710474115505,10.6179435483871,0.34515984237315833,853,0
118,2.454637096774194,0.7006265799807035,0.09967867127176026,0.009935837506503644,10.942540322580648,0.3493166909923682,802,0
119,2.925403225806452,0.5779408785148518,0.09144817706323832,0.008362769088189389,14.322580645161292,0.299342569693285,828,0
120,3.1965725806451615,0.5707667104537291,0.08318822998297483,0.006920281607700312,16.644153225806452,0.2723791463069042,851,0
121,2.3165322580645165,0.6416837280970985,0.09966592708309069,0.00993329702133195,9.02217741935484,0.3488065461982394,848,0
122,2.786290322580645,0.6104124517639944,0.09628995109886736,0.009271754682622268,12.534274193548386,0.29828915102032894,846,0
123,2.5624999999999996,0.6555957748593344,0.10528846610723,0.01108566109521332,10.784274193548388,0.32328636958997037,829,0
124,2.7681451612903234,0.9328505692808601,0.07376456561750239,0.005441211140738815,13.631048387096778,0.3186898235331064,725,0
125,2.303427419354839,0.6889819061485987,0.09576082328256387,0.009170135275754426,9.378024193548388,0.370028226662415,779,0
126,4.986895161290323,0.9141910777903229,0.0407986015017098,0.0016645258844953175,42.47479838709678,0.19304990873042732,545,0
127,2.871975806451614,0.9516277113934866,0.06313494463758768,0.003986021234391261,14.50504032258065,0.3148246708253727,714,0
128,2.92741935483871,0.5600312232974511,0.10472232994532706,0.010966766389177943,14.641129032258068,0.3044705611888491,866,0
129,2.9758064516129035,0.6804259802006595,0.07491282763503722,0.005611931744276796,14.383064516129036,0.27822404247290433,860,0
130,2.5352822580645165,0.6003964319947231,0.09841415380205433,0.009685345668574406,11.07560483870968,0.3287222298346354,885,0
131,3.826612903225807,0.5906270308030762,0.07213826880167278,0.005203929825702397,29.872983870967747,0.2738559303325053,834,0
132,4.13608870967742,0.9038208766551695,0.045290040048861425,0.002051187727627472,33.966733870967744,0.2644528264120805,719,0
133,5.130040322580646,0.6685414282876264,0.0527527009457901,0.002782847457075963,45.90423387096775,0.19414270426128913,864,0
134,4.253024193548386,0.6654979405912783,0.05872786961140931,0.003448962669094693,32.47278225806451,0.22961579792897163,878,0
135,6.362903225806453,0.5690226595077598,0.045675446609714496,0.002086246422996879,74.70967741935485,0.16176957242457415,864,0
136,5.711693548387098,0.7169180580904443,0.04478235137347012,0.0020054589945369414,65.14919354838712,0.19944903339728054,834,0
137,6.319556451612904,0.6381343519897045,0.04335849428952938,0.0018799590270551516,66.49294354838712,0.14874789150876822,871,0
138,6.340725806451614,0.7878476498279522,0.039417771766163616,0.0015537607310093654,71.1491935483871,0.16720116747617636,848,0
139,6.609879032258066,0.7723400871090254,0.03927572527979467,0.0015425825962539024,76.2631048387097,0.14328529859213213,808,0
140,7.353830645161292,0.7120314199947513,0.03605152165775739,0.0012997122138397503,90.78931451612905,0.13366463276260765,846,0
141,4.738911290322583,0.8711074468186489,0.045138333018625236,0.002037469107700313,37.66633064516131,0.19209925091484015,745,0
142,6.476814516129034,0.6424272619220774,0.04153910842346072,0.0017254975286160254,76.98084677419357,0.15606169706721798,888,0
143,5.839717741935484,0.8646653637201042,0.03800683976110657,0.0014445198686264312,57.45262096774195,0.15445340375976646,811,0
144,4.635080645161292,0.7801209232214573,0.04731464396250539,0.002238675533298648,37.87096774193549,0.2126259826644732,862,0
145,5.71975806451613,0.8516946932128816,0.040698849270537,0.0016563963319458901,61.0342741935484,0.18486634472028723,858,0
146,4.64616935483871,0.8175415740288114,0.05012524149375735,0.0025125398348074934,41.714717741935495,0.2252291522122839,917,0
147,2.412298387096775,0.9216292161851307,0.07560819885006308,0.005716599733350679,10.13810483870968,0.34695735770077685,866,0
148,2.412298387096775,0.9216292161851307,0.07560819885006308,0.005716599733350679,10.13810483870968,0.34695735770077685,866,0
149,3.3921370967741944,0.8103549496301322,0.06268670085097482,0.003929622463579606,22.001008064516135,0.28362858928967505,791,0
150,2.897177419354839,0.7447757190586051,0.07300294372957972,0.005329429793184183,16.203629032258064,0.3020496331495941,848,0
151,5.095766129032258,0.718923422204164,0.046969749021055426,0.002206157323100937,44.81350806451614,0.1916220137094959,860,0
152,6.394153225806452,0.7350478758194698,0.04513270444662023,0.0020369610106659736,91.85786290322584,0.17401950690596568,883,0
153,4.856854838709678,0.6715736614128818,0.05224945325555746,0.0027300053655046836,44.24395161290324,0.21824546968422978,843,0
154,5.422379032258066,0.6047968928453854,0.050954644984274655,0.0025963758454734666,53.607862903225815,0.19242607674525997,864,0
155,5.082661290322582,0.7936033328399289,0.0448843485098653,0.0020146047411550476,46.929435483870975,0.20333304460095103,794,0
156,6.843750000000002,0.7443372049213359,0.039898220619280854,0.001591868008584808,80.30745967741936,0.13650715330558708,857,0
157,6.842741935483872,0.5790721795970547,0.040253216548591556,0.001620321442507805,81.95967741935485,0.14074902193155525,853,0
158,4.981854838709678,0.6099248561992454,0.050759827237040867,0.002576560061134236,42.44556451612904,0.18517379899401146,883,0
159,2.67741935483871,0.7939474286466485,0.08192036150770181,0.006710945629552552,14.201612903225811,0.34686997630598104,845,0
160,4.19858870967742,0.6077393713714254,0.06812457935029417,0.004640958311654527,32.349798387096776,0.24326586976411335,855,0
161,6.161290322580646,0.6313733381356538,0.04439491408035242,0.0019709083962018738,69.96572580645163,0.1646968135098618,858,0
162,3.5080645161290334,0.8889227119959945,0.05373087891627593,0.0028870073491155056,20.98387096774194,0.24894293638933618,852,0
163,2.786290322580646,0.8354324000499539,0.07015288928198027,0.004921427874609783,12.983870967741936,0.30675378254333335,768,0
164,2.512096774193549,0.8961237412401115,0.0812321130155038,0.006598656184963582,11.508064516129032,0.3473141121975172,658,0
165,2.5231854838709684,0.9011983186496555,0.07323226199872959,0.005362964197450574,11.059475806451616,0.3460047548736164,761,0
166,2.172379032258065,0.8098057309241726,0.09083774456507107,0.008251495837669098,8.015120967741936,0.3739288898331369,834,0
167,2.325604838709678,0.8175081173760269,0.09250056247543922,0.008556354058272635,9.30342741935484,0.36151813223089874,816,0
168,2.522177419354839,0.8568360724506315,0.07761114831061046,0.006023490342091573,10.975806451612904,0.3383545411236204,803,0
169,2.335685483870968,0.8786485153732707,0.0767917585457001,0.005896974180541105,9.626008064516132,0.35960977291744645,710,0
170,2.630040322580645,0.8677121671304318,0.07040592778320251,0.004956994667013528,11.882056451612904,0.33267234139222673,809,0
171,2.317540322580645,0.8783112000863608,0.08608186306535964,0.007410087148803329,9.480846774193548,0.3669580427715755,766,0
172,1.9798387096774195,0.8235926418808326,0.10455723691281668,0.010932215790842876,7.006048387096776,0.40702069033870947,838,0
173,2.173387096774193,0.8460150956135909,0.08975737616754864,0.008056386576482829,8.046370967741934,0.3711116125226658,784,0
174,2.413306451612904,0.9017931476279684,0.072300084988069,0.005227302289282001,9.471774193548388,0.3317541645656622,714,0
175,2.765120967741936,0.8834625789603927,0.06840369572786233,0.00467906558922997,12.464717741935486,0.3091387620540361,741,0
176,2.016129032258064,0.8294725326997804,0.09575551723888155,0.009169119081685743,6.995967741935483,0.38989969394687773,819,0
177,2.111895161290323,0.9192120210098972,0.0866935483870968,0.007515771331945893,8.142137096774196,0.38329933150293166,758,0
178,2.6239919354838714,0.8855150441266482,0.07248607750528359,0.005254231432101979,11.704637096774196,0.32484897527943635,766,0
179,1.5504032258064515,0.8173752664950246,0.1249674775589656,0.015616870447450573,4.61491935483871,0.4835456897197884,761,0
180,3.570564516129033,0.8760004591431501,0.054918703515629996,0.0030160639958376704,22.25604838709678,0.26326784464734876,796,0
181,2.4052419354838714,0.8674332130251867,0.07250359934012707,0.005256771917273675,10.268145161290324,0.36024596513603846,747,0
182,3.0181451612903234,0.8963695826340051,0.06283242758970736,0.003947913956815818,15.8366935483871,0.30332010878469406,778,0
183,2.5584677419354844,0.8466362902120251,0.07392282194504225,0.00546458360431842,11.302419354838714,0.3382360180132532,830,0
184,3.045362903225806,0.8877096804568897,0.06476373227718075,0.004194341018470344,15.32157258064516,0.2845024909167795,756,0
185,2.309475806451613,0.8658055287942927,0.0827227348343897,0.006843050858480752,8.930443548387098,0.3525413210584887,799,0
186,2.5272177419354835,0.8260371326924189,0.0831699045658601,0.006917233025494277,11.109879032258064,0.34078359059186947,828,0
187,5.921370967741936,0.5396015751424085,0.047362943390457705,0.0022432484066077013,60.44354838709678,0.16629202119315398,878,0
188,5.506048387096776,0.7420227029020567,0.04611275407855921,0.0021263860887096786,53.80645161290324,0.17633111397166,886,0
189,5.097782258064517,0.6244929497889723,0.061619876157105895,0.003797009137617067,64.9506048387097,0.2329731754794389,859,0
190,6.09475806451613,0.9207964931241437,0.036037425265563465,0.001298696019771072,70.9193548387097,0.17091239888858806,745,0
191,4.079637096774195,0.8005242729421173,0.05373087891627593,0.0028870073491155056,29.077620967741943,0.23843003318451564,799,0
192,3.8497983870967745,0.8301210557691541,0.05097458419262312,0.002598408233610823,25.851814516129036,0.23865583705995422,796,0
193,4.95866935483871,0.7275141759615555,0.05274306838824686,0.0027818312630072855,51.79737903225808,0.2188533261692225,799,0
194,9.961693548387101,0.7318719675896251,0.031241869389741415,0.0009760544029656616,179.421370967742,0.10391281246127654,818,0
195,4.731854838709678,0.8070729727433364,0.0570514645033509,0.003254869601977108,50.7217741935484,0.2246845283940559,745,0
196,1.983870967741936,0.8867638419952402,0.10559686319019491,0.011150697515608743,7.429435483870969,0.41502598639091565,794,0
197,1.5110887096774197,0.8580548971165556,0.1213954133564157,0.01473684638397503,4.297379032258066,0.481948598328562,810,0
198,2.075604838709678,0.8636259340294868,0.08484825796415947,0.007199226879552551,8.091733870967744,0.403932425861644,778,0
199,2.278225806451613,0.910806675090657,0.08996940510005762,0.008094493854058273,10.225806451612902,0.38721441201299583,657,0
200,1.939516129032258,0.8623195746125614,0.09557759455220148,0.009135076580385015,6.754032258064516,0.40504968562102817,815,0
201,2.7469758064516134,0.8974119202785614,0.06571003422472688,0.004317808597814777,13.906250000000002,0.328113305103035,798,0
202,2.1683467741935485,0.9358552911004056,0.07087345964095183,0.005023047281477628,7.736895161290322,0.3550405492851489,678,0
203,2.463709677419355,0.9394610820336248,0.06212491507310727,0.0038595050728407916,9.997983870967744,0.32943223386783044,576,0
204,2.4556451612903234,0.7964646735316661,0.08173718801455393,0.006680967904526538,10.528225806451614,0.33970862986759,801,0
205,2.338709677419356,0.8347260847563135,0.08732713431916511,0.007626028388397506,9.600806451612906,0.36248272673574095,746,0
206,2.240927419354839,0.8227423816578759,0.09327184688830975,0.008699637421956298,8.38810483870968,0.36277366281759826,792,0
207,4.412298387096774,0.8437520394161379,0.04843957168037889,0.0023463921045785647,33.49092741935485,0.21217374476592218,836,0
208,3.297379032258065,0.7701650602352383,0.06756288741982275,0.004564743756503642,19.732862903225808,0.27039526429050065,818,0
209,2.44858870967742,0.7566811080025726,0.08487819419554085,0.007204307849895944,10.309475806451616,0.3334393793590698,758,0
210,2.269153225806452,0.8800037116156908,0.07962752596633436,0.006340542891519254,9.186491935483872,0.36807181896948304,776,0
211,2.6703629032258065,0.8745088247935864,0.07007317418138213,0.00491024973985432,12.642137096774196,0.3325718702978083,780,0
212,3.395161290322581,0.8352232537907431,0.05868026586269836,0.0034433736017169623,19.175403225806456,0.2628696720615622,790,0
213,5.215725806451615,0.8440241513920077,0.041015963729957534,0.0016823092806971917,45.02822580645164,0.18545520482286604,865,0
214,3.07358870967742,0.9217371511680289,0.055015761682983125,0.003026734033558794,17.109879032258068,0.29019134236130256,722,0
215,3.437500000000001,0.8809164509713739,0.05485390266295481,0.003008950637356921,21.57056451612904,0.28173186945737305,797,0
216,4.97983870967742,0.9160999539146928,0.04592505622796933,0.0021091107895421443,51.883064516129046,0.24204759422198768,804,0
217,4.137096774193549,0.775541798847597,0.05775074833630043,0.0033351489334027067,34.62096774193549,0.26434635080017466,777,0
218,1.8578629032258063,0.8878577790986868,0.09334808053151278,0.008713864138917794,6.573588709677419,0.4392712789458897,707,0
219,2.015120967741936,0.9105097747751959,0.08579215371721408,0.007360293639438088,7.452620967741938,0.4096347738691945,806,0
220,1.86491935483871,0.8751719153871963,0.09216488604714514,0.008494366220083248,6.185483870967742,0.4172784033678595,768,0
221,2.8548387096774186,0.8745442201827666,0.07116321480413251,0.005064203141259106,14.949596774193548,0.31975760891304195,806,0
222,2.02116935483871,0.8629073451731605,0.09705729759605573,0.009420119016649327,7.698588709677421,0.41586834164256,799,0
223,2.0675403225806455,0.9167325136202218,0.08146009617272952,0.006635747268470342,7.182459677419353,0.38036107120636736,741,0
224,1.493951612903226,0.8418586312342106,0.1412495884857671,0.01995144624739855,4.643145161290324,0.510598265274007,832,0
225,1.2278225806451613,0.9372848063706842,0.13550689548501005,0.018362118723985434,3.076612903225806,0.5536448417473085,715,0
226,1.6532258064516132,0.9155989055265191,0.10818040022081397,0.011702998991935488,5.600806451612904,0.47774456974386115,761,0
227,1.8618951612903225,0.8934201594418768,0.12419665763807955,0.015424809768470342,7.053427419354838,0.460634904668087,843,0
228,1.9465725806451613,0.8981599668746129,0.09349220973823312,0.008740793281737772,7.515120967741935,0.429106109669233,812,0
229,1.599798387096774,0.9162802251412008,0.12639858839307797,0.015976603147762745,6.087701612903225,0.5112068573671629,744,0
230,1.9737903225806457,0.9323037284997583,0.0745593029252924,0.005559089652705517,6.842741935483871,0.4050329943840812,733,0
231,1.723790322580645,0.891712416336958,0.1079076444741156,0.011644059735952133,6.088709677419354,0.46792261510281113,781,0
232,1.6451612903225807,0.8907813687993662,0.10361020288330322,0.010735074141519254,5.004032258064517,0.4585366137504334,705,0
233,2.0645161290322585,0.9258232329812105,0.07764060287891011,0.006028063215400626,7.518145161290324,0.3904354788809177,821,0
234,4.309475806451614,0.9445379830862856,0.04952870361507359,0.0024530924817898034,32.019153225806456,0.2233632741977198,749,0
235,3.1905241935483875,0.8654220193662645,0.058999769340719176,0.003480972782258066,16.458669354838715,0.2612461133598614,841,0
236,2.211693548387097,0.8695430017176113,0.08396638880225323,0.007050354448491155,9.022177419354836,0.38987556485047115,775,0
237,1.6945564516129032,0.8328536756200408,0.12193622724961144,0.014868443515868884,6.740927419354838,0.49789771911038755,766,0
