,dissimilarity,correlation,energy,ASM,contrast,homogeneity,class
785,2.88608871,0.897358815,0.06353606,0.004036831,13.98891129,0.302432301,1
786,2.477822581,0.858260548,0.087713199,0.007693605,10.40927419,0.338191467,1
787,2.19858871,0.936373751,0.07993958,0.006390336,9.317540323,0.404312296,1
788,2.903225806,0.914518268,0.063094693,0.00398094,14.6875,0.305714775,1
789,3.271169355,0.891444731,0.067540323,0.004561695,17.95060484,0.28302619,1
790,3.056451613,0.865162852,0.074419471,0.005538258,15.75806452,0.29340328,1
791,2.494959677,0.940453069,0.063512065,0.004033782,10.38407258,0.329864413,1
792,3.477822581,0.830414589,0.064496437,0.00415979,20.06048387,0.260325345,1
793,3.304435484,0.819576544,0.071005964,0.005041847,18.22177419,0.270332957,1
794,2.591733871,0.931058413,0.063592014,0.004043944,11.84173387,0.342913496,1
795,2.602822581,0.877369475,0.071990206,0.00518259,11.49395161,0.327764297,1
796,5.462701613,0.866240511,0.038445471,0.001478054,51.34979839,0.188146269,1
797,7.427419355,0.852452416,0.033090015,0.001094949,95.22177419,0.153959067,1
798,6.706653226,0.874045057,0.033953971,0.001152872,80.79737903,0.157783284,1
799,6.855846774,0.852182311,0.034569412,0.001195044,77.84173387,0.147651731,1
800,7.225806452,0.806442976,0.034971268,0.00122299,86.13306452,0.139275282,1
801,5.564516129,0.836775974,0.041385929,0.001712795,53.64516129,0.184205812,1
802,7.721774194,0.810419493,0.050478774,0.002548107,104.7641129,0.158635906,1
803,6.67641129,0.854391885,0.037024935,0.001370846,74.03326613,0.162077014,1
804,7.114919355,0.815952701,0.072310626,0.005228827,89.38709677,0.180143959,1
805,8.11391129,0.830526086,0.039139655,0.001531913,114.9667339,0.152885614,1
806,6.277217742,0.90294648,0.042940472,0.001843884,67.93649194,0.179249094,1
807,6.388104839,0.825938981,0.05590897,0.003125813,74.15625,0.190654613,1
808,6.58266129,0.81577414,0.037630658,0.001416066,76.18346774,0.176431481,1
809,6.839717742,0.793662669,0.038551055,0.001486184,82.64818548,0.17141357,1
810,6.434475806,0.847937217,0.035418803,0.001254492,72.99697581,0.167898655,1
811,6.705645161,0.829370174,0.065508683,0.004291388,82.39112903,0.202130885,1
812,5.767137097,0.822077071,0.039719533,0.001577641,59.80342742,0.184140742,1
813,4.952620968,0.783593916,0.050079606,0.002507967,43.59173387,0.212693026,1
814,5.588709677,0.860937371,0.04017741,0.001614224,52.31653226,0.177877181,1
815,6.557459677,0.849827308,0.036086739,0.001302253,72.5796371,0.160530029,1
816,6.844758065,0.843608195,0.040767455,0.001661985,78.96572581,0.160656531,1
817,5.361895161,0.89915186,0.037832649,0.001431309,48.52318548,0.187315784,1
818,5.435483871,0.859200228,0.040309978,0.001624894,51.01209677,0.187688476,1
819,6.919354839,0.827450763,0.034774573,0.001209271,87.12096774,0.165321512,1
820,6.513104839,0.807387579,0.037427577,0.001400824,73.83971774,0.165470518,1
821,7.037298387,0.847047047,0.034399971,0.001183358,79.62802419,0.141576644,1
822,5.463709677,0.862052981,0.039333897,0.001547155,51.02016129,0.196304538,1
823,6.391129032,0.84356111,0.036072656,0.001301237,71.45564516,0.166541037,1
824,6.751008065,0.808018577,0.041164349,0.001694504,78.2953629,0.163830752,1
825,6.568548387,0.815238546,0.049804917,0.00248053,76.32258065,0.179317976,1
826,6.40625,0.916541878,0.033623145,0.001130516,66.26108871,0.147087058,1
827,6.194556452,0.858500548,0.039275725,0.001542583,68.00100806,0.178798756,1
828,6.768145161,0.916963309,0.031573508,0.000996886,77.04637097,0.14986174,1
829,5.956653226,0.885370887,0.037011209,0.00136983,62.29133065,0.183522601,1
830,6.20766129,0.879368477,0.034664816,0.001201649,62.62096774,0.149961978,1
831,7.21875,0.878969518,0.032076416,0.001028896,90.37197581,0.142353089,1
832,7.336693548,0.84007081,0.034964002,0.001222481,91.34475806,0.147406622,1
833,5.172379032,0.88735734,0.041164349,0.001694504,44.16834677,0.178113892,1
834,7.109879032,0.875734096,0.036248296,0.001313939,85.82560484,0.140184983,1
835,7.04233871,0.931803157,0.031379803,0.000984692,84.33266129,0.144091647,1
836,7.004032258,0.91587217,0.031869829,0.001015686,78.63508065,0.126929861,1
837,7.045362903,0.933313833,0.031917621,0.001018735,87.70665323,0.148661922,1
838,5.737903226,0.897639044,0.037637409,0.001416575,55.51008065,0.170661702,1
839,8.221774194,0.879044736,0.03133119,0.000981643,118.4979839,0.134072181,1
840,6.611895161,0.866908128,0.033773923,0.001140678,77.85383065,0.168975775,1
841,7.461693548,0.890119709,0.031347403,0.00098266,85.53427419,0.131825223,1
842,6.576612903,0.889082621,0.03405856,0.001159986,72.09879032,0.139457666,1
843,6.889112903,0.940290266,0.031347403,0.00098266,79.90322581,0.143355542,1
844,6.481854839,0.809685006,0.039236896,0.001539534,74.35483871,0.160836331,1
845,6.449596774,0.893963555,0.034796483,0.001210795,67.09677419,0.13994913,1
846,6.066532258,0.882410334,0.034708761,0.001204698,68.07459677,0.176396099,1
847,5.680443548,0.944271046,0.034993054,0.001224514,57.87802419,0.182127229,1
848,7.236895161,0.857432497,0.033509617,0.001122894,86.07157258,0.146006465,1
849,6.52016129,0.863496407,0.037202907,0.001384056,74.07862903,0.166562699,1
850,6.922379032,0.904365813,0.032360284,0.001047188,79.49495968,0.140749607,1
851,6.13608871,0.898236905,0.036707946,0.001347473,64.39415323,0.17342686,1
852,8.137096774,0.927044939,0.030334201,0.000920164,120.9435484,0.157325976,1
853,7.625,0.896401559,0.031861856,0.001015178,96.49596774,0.134858153,1
854,8.621975806,0.823080146,0.030073455,0.000904413,116.5735887,0.107983598,1
855,6.870967742,0.919707943,0.03192558,0.001019243,82.7358871,0.149459309,1
856,7.324596774,0.851406603,0.033736291,0.001138137,90.91532258,0.142742105,1
857,7.566532258,0.933327433,0.029570847,0.000874435,93.00201613,0.126359771,1
858,8.067540323,0.898965355,0.030426186,0.000925753,106.53125,0.111072062,1
859,6.313508065,0.883637861,0.034964002,0.001222481,68.33366935,0.159147801,1
860,6.904233871,0.857952714,0.034355631,0.001180309,78.63407258,0.149200793,1
861,6.166330645,0.877688904,0.034716079,0.001205206,68.72076613,0.166347165,1
862,7.57358871,0.871714408,0.031893734,0.00101721,94.19858871,0.137365022,1
863,7.023185484,0.874571123,0.03311304,0.001096473,81.70665323,0.14733068,1
864,7.455645161,0.870855813,0.031917621,0.001018735,89.29233871,0.134299975,1
865,6.642137097,0.902412499,0.033357645,0.001112733,74.95060484,0.153492667,1
866,6.904233871,0.882701726,0.033066975,0.001093425,77.87197581,0.140464071,1
867,6.588709677,0.802727628,0.037454718,0.001402856,74.39717742,0.156887115,1
868,6.155241935,0.85237605,0.038885689,0.001512097,64.40120968,0.158245099,1
869,6.709677419,0.8761917,0.036192184,0.001309874,78.51814516,0.163487488,1
870,7.035282258,0.877901437,0.03392403,0.00115084,81.00705645,0.148286064,1
871,9.553427419,0.881986199,0.029329308,0.000860208,151.5977823,0.113874464,1
872,7.637096774,0.830483584,0.033773923,0.001140678,95.3608871,0.129191854,1
873,6.170362903,0.888056465,0.035080066,0.001230611,64.05544355,0.165409017,1
874,7.408266129,0.862624507,0.03405856,0.001159986,100.8316532,0.140352161,1
875,6.75,0.877949661,0.037960021,0.001440963,80.44959677,0.157921513,1
876,7.391129032,0.843029198,0.033894061,0.001148807,89.83064516,0.137635628,1
877,6.189516129,0.863280226,0.037664399,0.001418607,65.00201613,0.163464038,1
878,9.076612903,0.842074334,0.029870025,0.000892218,132.9758065,0.108943797,1
879,7.1875,0.868626839,0.034125627,0.001164558,88.46975806,0.147468018,1
880,7.608870968,0.839747711,0.032626114,0.001064463,90.86895161,0.123804117,1
881,7.012096774,0.874843931,0.033471689,0.001120354,80.34072581,0.152690306,1
882,5.771169355,0.883513192,0.036086739,0.001302253,57.65826613,0.173990721,1
883,5.778225806,0.848027473,0.038372714,0.001472465,55.78225806,0.168459479,1
884,5.909274194,0.851178459,0.037906443,0.001436898,58.02016129,0.166857855,1
885,6.273185484,0.867639328,0.037045514,0.00137237,66.88608871,0.158435278,1
886,6.82358871,0.869623925,0.034598795,0.001197077,77.69254032,0.151265453,1
887,5.583669355,0.890388312,0.038253359,0.001463319,55.12600806,0.171183265,1
888,6.583669355,0.918877024,0.032501288,0.001056334,76.00302419,0.159132976,1
889,6.288306452,0.899628369,0.033013151,0.001089868,65.18145161,0.158787172,1
890,6.844758065,0.870000087,0.03425195,0.001173196,81.38104839,0.145918745,1
891,6.995967742,0.870236711,0.034289015,0.001175737,78.79233871,0.130834726,1
892,7.997983871,0.852109001,0.031893734,0.00101721,102.8891129,0.121490622,1
893,5.847782258,0.907754438,0.035881999,0.001287518,60.87197581,0.188909371,1
894,6.840725806,0.862768725,0.033319544,0.001110192,81.42943548,0.14491398,1
895,7.143145161,0.895233083,0.03360047,0.001128992,80.77217742,0.134821686,1
896,6.061491935,0.866841685,0.037182416,0.001382532,62.43044355,0.166030379,1
897,5.651209677,0.909130637,0.037644158,0.001417083,53.66733871,0.168935024,1
898,7.215725806,0.863431301,0.033250852,0.001105619,83.51209677,0.138681964,1
899,8.518145161,0.819364626,0.031893734,0.00101721,118.9314516,0.127594712,1
900,7.037298387,0.900463705,0.033051605,0.001092409,81.10584677,0.149445523,1
901,6.173387097,0.892806612,0.034927654,0.001219941,66.49798387,0.172609536,1
902,6.983870968,0.848936286,0.034237112,0.00117218,82.70362903,0.147527581,1
903,7.447580645,0.839985086,0.034664816,0.001201649,100.4395161,0.158379648,1
904,6.254032258,0.887110742,0.034103286,0.001163034,64.64314516,0.156113178,1
905,7.065524194,0.851553182,0.034125627,0.001164558,81.38205645,0.13156293,1
906,5.804435484,0.872245526,0.038623476,0.001491773,55.34274194,0.178050399,1
907,6.07358871,0.891399487,0.035425975,0.001255,63.26512097,0.158634376,1
908,7.464717742,0.860506285,0.03224231,0.001039567,86.95262097,0.120210223,1
909,6.726814516,0.840273209,0.036499732,0.00133223,75.43245968,0.140387578,1
910,7.220766129,0.854035097,0.032827943,0.001077674,81.56955645,0.136390459,1
911,7.271169355,0.895855275,0.033410914,0.001116289,86.99294355,0.160262258,1
912,6.005040323,0.888909287,0.038226785,0.001461287,67.0171371,0.197290288,1
913,6.616935484,0.870138734,0.034370418,0.001181326,74.72177419,0.15681002,1
914,5.552419355,0.867701704,0.037488617,0.001405396,52.26612903,0.173692797,1
915,5.978830645,0.841432166,0.037427577,0.001400824,58.7328629,0.154465114,1
916,6.390120968,0.876884867,0.033901556,0.001149315,67.53528226,0.151390517,1
917,5.28125,0.92752115,0.038518091,0.001483643,53.91834677,0.203083118,1
918,5.757056452,0.914005727,0.036248296,0.001313939,52.44858871,0.16336743,1
919,5.956653226,0.912029838,0.034606137,0.001197585,60.94455645,0.182195964,1
920,5.700604839,0.883502752,0.040623874,0.001650299,57.83366935,0.19227099,1
921,5.23891129,0.916062656,0.036423088,0.001326641,43.49495968,0.172910325,1
922,5.973790323,0.894402184,0.038080296,0.001450109,63.0141129,0.176746343,1
923,5.715725806,0.888316805,0.036269315,0.001315463,52.19959677,0.156088402,1
924,6.945564516,0.879692525,0.032727184,0.001071069,81.6875,0.150520394,1
925,7.158266129,0.882800504,0.032951531,0.001085803,86.04334677,0.139025765,1
926,7.35483871,0.894401545,0.031877799,0.001016194,92.05241935,0.139632609,1
927,6.848790323,0.903105394,0.031492942,0.000991805,74.97782258,0.134432814,1
928,7.379032258,0.853392163,0.03391654,0.001150332,91.48387097,0.143567672,1
929,7.517137097,0.872760735,0.031661893,0.001002475,92.05544355,0.132162254,1
930,5.890120968,0.918828713,0.037872918,0.001434358,62.32762097,0.1830956,1
931,7.574596774,0.868124534,0.031557411,0.00099587,94.17741935,0.129895347,1
932,5.82358871,0.909242587,0.036728703,0.001348998,58.75504032,0.182889572,1
933,7.266129032,0.904911507,0.031901698,0.001017718,85.42741935,0.129984016,1
934,7.255040323,0.863336743,0.03317436,0.001100538,85.10987903,0.141962652,1
935,6.081653226,0.888336751,0.035433145,0.001255508,61.14616935,0.177726927,1
936,6.081653226,0.888336751,0.035433145,0.001255508,61.14616935,0.177726927,1
937,7.188508065,0.858810334,0.032563761,0.001060399,80.85987903,0.135642734,1
938,8.297379032,0.850865461,0.031444504,0.000988757,110.672379,0.12050989,1
939,6.567540323,0.88507206,0.035590531,0.001266686,73.85383065,0.158618225,1
940,6.61391129,0.860962918,0.035761435,0.00127888,69.32560484,0.14168909,1
941,6.928427419,0.860559757,0.033826536,0.001144235,79.56552419,0.136493698,1
942,7.958669355,0.877812247,0.030939535,0.000957255,103.53125,0.118670242,1
943,6.742943548,0.916147578,0.032430863,0.001051761,77.14818548,0.149352685,1
944,5.294354839,0.883289807,0.038046924,0.001447568,47.60282258,0.193457644,1
945,5.905241935,0.873575843,0.037751982,0.001425212,58.53830645,0.161008575,1
946,7.005040323,0.817598705,0.035339815,0.001248903,82.75504032,0.137884323,1
947,6.228830645,0.874721982,0.036143014,0.001306317,63.81754032,0.152697755,1
948,6.815524194,0.857602026,0.035246237,0.001242297,77.42237903,0.151137434,1
949,7.760080645,0.845141855,0.032226547,0.00103855,100.7358871,0.130678167,1
950,6.367943548,0.876422491,0.034066019,0.001160494,67.26915323,0.160763488,1
951,5.389112903,0.899190065,0.038359471,0.001471449,51.16129032,0.186257912,1
952,4.814516129,0.902083024,0.04123218,0.001700093,40.64919355,0.20426599,1
953,5.521169355,0.876905789,0.04094157,0.001676212,52.58165323,0.196711898,1
954,5.743951613,0.852672652,0.038937919,0.001516162,59.89516129,0.186232067,1
955,6.005040323,0.870407635,0.039016134,0.001522259,65.1703629,0.168023225,1
956,4.291330645,0.925506333,0.047619713,0.002267637,34.81754032,0.225581742,1
957,6.620967742,0.894327407,0.035325434,0.001247886,75.59475806,0.152324623,1
958,4.589717742,0.881445133,0.04242862,0.001800188,35.43649194,0.204308427,1
959,7.046370968,0.927220559,0.037298387,0.00139117,88.60080645,0.169642981,1
960,5.201612903,0.881600103,0.040120461,0.001609651,46.54032258,0.184594759,1
961,5.412298387,0.894829134,0.038372714,0.001472465,53.82762097,0.187021447,1
962,5.277217742,0.914262102,0.038053601,0.001448077,44.38407258,0.167032755,1
963,4.425403226,0.871300381,0.045974816,0.002113684,33.71975806,0.217880942,1
964,5.4375,0.944025346,0.04203762,0.001767161,52.25604839,0.196497169,1
965,7.015120968,0.898628778,0.034642823,0.001200125,84.90826613,0.155130682,1
966,5.458669355,0.902311317,0.03748184,0.001404888,52.13608871,0.179791721,1
967,4.399193548,0.863499265,0.045368503,0.002058301,35.25201613,0.227964976,1
968,5.442540323,0.964529198,0.038379334,0.001472973,55.40423387,0.216055135,1
969,4.958669355,0.91927435,0.043673748,0.001907396,46.35383065,0.214359605,1
970,5.453629032,0.905085186,0.036908104,0.001362208,50.03024194,0.17025447,1
971,4.048387097,0.924338489,0.048549584,0.002357062,27.75604839,0.2307628,1
972,6.162298387,0.938362966,0.037684628,0.001420131,64.82358871,0.17836869,1
973,5.277217742,0.954218044,0.03622025,0.001311907,51.78931452,0.206610678,1
974,4.909274194,0.910590172,0.03887262,0.001511081,39.64112903,0.179848671,1
975,5.28125,0.914406795,0.03970034,0.001576117,48.38608871,0.186973856,1
976,5.348790323,0.937176396,0.036437035,0.001327658,48.72177419,0.177654436,1
977,5.997983871,0.882064378,0.038577405,0.001488216,63.13508065,0.172738157,1
978,5.267137097,0.88942816,0.046211815,0.002135532,53.97076613,0.20359297,1
979,6.599798387,0.939121292,0.031949444,0.001020767,68.70262097,0.141234851,1
980,5.368951613,0.917859,0.043364353,0.001880467,53.75403226,0.205836394,1
981,6.652217742,0.884884381,0.034942198,0.001220957,73.59375,0.15096274,1
982,4.861895161,0.844816286,0.043516407,0.001893678,40.09375,0.18506618,1
983,5.950604839,0.955958801,0.034103286,0.001163034,60.76108871,0.172878345,1
984,5.688508065,0.86910769,0.036825412,0.001356111,54.16028226,0.165815279,1
985,6.32358871,0.924643153,0.033418517,0.001116797,63.06350806,0.150761701,1
986,5.785282258,0.926581151,0.034964002,0.001222481,55.99294355,0.176398025,1
987,7.361895161,0.93436146,0.031573508,0.000996886,89.04334677,0.139599709,1
988,4.545362903,0.872412216,0.04849199,0.002351473,37.80342742,0.225761105,1
989,4.805443548,0.915381742,0.041244501,0.001701109,42.12802419,0.218282957,1
990,6.65625,0.905205365,0.033273765,0.001107143,72.28729839,0.146231472,1
991,5.475806452,0.966649627,0.03312838,0.00109749,50.61693548,0.180066325,1
992,5.372983871,0.910125875,0.037447935,0.001402348,49.0766129,0.186561757,1
993,4.325604839,0.932518121,0.042290679,0.001788502,31.44858871,0.21520616,1
994,4.087701613,0.966731353,0.042260633,0.001785961,30.12399194,0.24332513,1
995,4.678427419,0.963550783,0.046698528,0.002180752,40.92641129,0.233589316,1
996,5.638104839,0.906524416,0.037644158,0.001417083,55.47883065,0.177551733,1
997,6.092741935,0.934418156,0.033773923,0.001140678,62.77419355,0.157273585,1
998,6.040322581,0.857079078,0.036044474,0.001299204,63.43346774,0.167499079,1
999,5.442540323,0.905470602,0.038193541,0.001458747,48.81149194,0.176097909,1
1000,7.702620968,0.873754957,0.032147618,0.001033469,104.3941532,0.138460718,1
1001,7.678427419,0.892446889,0.031379803,0.000984692,98.17842742,0.132255697,1
1002,5.334677419,0.889366861,0.040088788,0.001607111,49.33467742,0.187550115,1
1003,6.233870968,0.917099475,0.03486213,0.001215368,67.29032258,0.172381357,1
1004,5.908266129,0.88774444,0.036030375,0.001298188,60.63608871,0.18499597,1
1005,7.157258065,0.932147552,0.034162829,0.001167099,100.0745968,0.186671609,1
1006,4.91733871,0.888450711,0.042110078,0.001773259,43.37298387,0.203525583,1
1007,5.130040323,0.910713828,0.039009622,0.001521751,41.67641129,0.175396066,1
1008,5.763104839,0.878683141,0.037671143,0.001419115,56.40826613,0.166724416,1
1009,6.717741935,0.916702567,0.034125627,0.001164558,72.96572581,0.136430704,1
1010,4.33266129,0.920121659,0.041734358,0.001741757,31.2358871,0.225469439,1
1011,6.612903226,0.928948917,0.032273812,0.001041599,69.76814516,0.139726847,1
1012,4.763104839,0.847232561,0.044532042,0.001983103,40.82157258,0.205562925,1
1013,7.589717742,0.855863165,0.032773726,0.001074117,99.63407258,0.141675178,1
1014,7.589717742,0.855863165,0.032773726,0.001074117,99.63407258,0.141675178,1
1015,5.26108871,0.925226083,0.039974557,0.001597965,48.99495968,0.193823871,1
1016,5.594758065,0.890909774,0.036374231,0.001323085,47.6391129,0.153053643,1
1017,5.650201613,0.897877546,0.03910069,0.001528864,52.27923387,0.156979617,1
1018,10.70665323,0.730488874,0.030275519,0.000916607,196.84375,0.10102903,1
1019,10.19052419,0.694056616,0.031070635,0.000965384,167.265121,0.09964432,1
1020,10.97177419,0.641985092,0.030039646,0.00090238,190.4979839,0.082471451,1
1021,9.724798387,0.644141385,0.032524729,0.001057858,155.6965726,0.100793821,1
1022,9.421370968,0.715434535,0.033036229,0.001091392,150.7560484,0.108965577,1
1023,9.900201613,0.629391678,0.031973289,0.001022291,162.3114919,0.100750488,1
1024,9.007056452,0.634320003,0.033243211,0.001105111,137.7449597,0.109372824,1
1025,10.01915323,0.706655945,0.031217465,0.00097453,160.1502016,0.095356266,1
1026,9.096774194,0.724556715,0.032383827,0.001048712,141.7943548,0.123056678,1
1027,10.34375,0.65661744,0.031701986,0.001005016,168.6804435,0.090034507,1
1028,9.022177419,0.66915629,0.033066975,0.001093425,130.9354839,0.109653669,1
1029,10.64516129,0.663646706,0.030309065,0.000918639,179.5604839,0.093203509,1
1030,10.12197581,0.689727245,0.030625922,0.000937947,163.5231855,0.086954981,1
1031,10.69254032,0.677293593,0.03014096,0.000908477,189.172379,0.093940891,1
1032,8.883064516,0.741824418,0.032665024,0.001067004,126.2782258,0.104190824,1
1033,9.910282258,0.662586466,0.032171317,0.001034994,163.4889113,0.100449084,1
1034,8.019153226,0.616720774,0.036416113,0.001326133,105.4344758,0.118996382,1
1035,9.815524194,0.731102944,0.031168598,0.000971482,152.3981855,0.095008183,1
1036,10.00907258,0.608485086,0.032594952,0.001062431,164.172379,0.100949958,1
1037,9.032258065,0.722866869,0.033220276,0.001103587,135.3346774,0.126117995,1
1038,9.419354839,0.69789035,0.032258065,0.001040583,143.1310484,0.113554382,1
1039,9.128024194,0.698548941,0.032258065,0.001040583,142.1280242,0.113185225,1
1040,10.52620968,0.713717469,0.030700489,0.00094252,172.7560484,0.08930784,1
1041,9.816532258,0.718078746,0.030567801,0.00093439,159.8266129,0.107707296,1
1042,11.31451613,0.686181435,0.029545062,0.000872911,202,0.083933855,1
1043,8.753024194,0.702451425,0.033082337,0.001094441,135.9082661,0.122974421,1
1044,10.73387097,0.607140708,0.032202889,0.001037026,197.5967742,0.097897645,1
1045,9.692540323,0.733306935,0.031029726,0.000962844,150.9002016,0.101497346,1
1046,8.993951613,0.644681772,0.034192562,0.001169131,136.1592742,0.117061929,1
1047,9.361895161,0.641344409,0.03334241,0.001111716,145.6743952,0.117442802,1
1048,8.934475806,0.648229412,0.033781444,0.001141186,126.2268145,0.107715571,1
1049,7.856854839,0.715724821,0.035590531,0.001266686,106.8467742,0.135280567,1
1050,8.982862903,0.61504328,0.033623145,0.001130516,132.6663306,0.112391991,1
1051,9.175403226,0.712871948,0.032555958,0.00105989,136.5282258,0.110250216,1
1052,8.816532258,0.676043848,0.033410914,0.001116289,132.6673387,0.11759411,1
1053,9.422379032,0.677005789,0.032974652,0.001087328,148.1643145,0.11186832,1
1054,9.172379032,0.666033002,0.033796481,0.001142202,140.1945565,0.105937417,1
1055,9.882056452,0.686608118,0.032012993,0.001024832,159.9647177,0.104150471,1
1056,8.372983871,0.669578858,0.034825675,0.001212828,111.1270161,0.109775921,1
1057,8.006048387,0.677080498,0.036044474,0.001299204,105.3306452,0.124685916,1
1058,8.090725806,0.633997596,0.035347003,0.001249411,104.6290323,0.125391287,1
1059,8.517137097,0.698535013,0.034840261,0.001213844,120.3054435,0.11833705,1
1060,9.348790323,0.688630486,0.032415192,0.001050745,147.8306452,0.109542367,1
1061,9.189516129,0.694825684,0.032882069,0.00108123,132.1834677,0.102535861,1
1062,9.674395161,0.608819158,0.032889795,0.001081739,150.2832661,0.093075078,1
1063,10.43447581,0.701811357,0.030509568,0.000930834,181.9385081,0.100758164,1
1064,9.475806452,0.701461613,0.032430863,0.001051761,147.8024194,0.104837162,1
1065,9.497983871,0.741872599,0.031062458,0.000964876,145.7076613,0.095148065,1
1066,9.897177419,0.675743245,0.031605676,0.000998919,155.8205645,0.101505729,1
1067,10.96068548,0.628722653,0.030939535,0.000957255,192.3639113,0.092538648,1
1068,10.67641129,0.661688571,0.030750099,0.000945569,190.6622984,0.097957798,1
1069,9.230846774,0.709981273,0.031645841,0.001001459,143.8618952,0.106742611,1
1070,9.365927419,0.673752252,0.032563761,0.001060399,143.1542339,0.110659306,1
1071,9.964717742,0.777082122,0.030334201,0.000920164,163.0514113,0.105485463,1
1072,9.097782258,0.75606309,0.031201185,0.000973514,139.8679435,0.113213871,1
1073,9.251008065,0.660897843,0.033509617,0.001122894,149.5433468,0.121206969,1
1074,9.570564516,0.61580144,0.032703887,0.001069544,151.1330645,0.104824263,1
1075,9.650201613,0.744264267,0.030551174,0.000933374,155.8760081,0.107273057,1
1076,9.660282258,0.63009563,0.032430863,0.001051761,158.0614919,0.099888002,1
1077,10.04334677,0.660863415,0.031501008,0.000992314,163.9969758,0.09671519,1
1078,9.634072581,0.837731096,0.030132531,0.000907969,162.4002016,0.116062357,1
1079,9.537298387,0.712557225,0.032305283,0.001043631,151.0211694,0.11074154,1
1080,9.642137097,0.709194267,0.032454355,0.001053285,151.4364919,0.099441526,1
1081,9.27016129,0.721920732,0.031629781,0.001000443,136.3709677,0.101388177,1
1082,9.408266129,0.704548683,0.030865546,0.000952682,144.46875,0.104612008,1
1083,10.28729839,0.699185468,0.030334201,0.000920164,166.6219758,0.086987997,1
1084,10.28729839,0.699185468,0.030334201,0.000920164,166.6219758,0.086987997,1
1085,10.19758065,0.733556925,0.029502038,0.00087037,179.1431452,0.110253609,1
1086,9.641129032,0.652905293,0.032446526,0.001052777,162.9758065,0.112318126,1
1087,8.944556452,0.696955594,0.032758219,0.001073101,131.9203629,0.105030118,1
1088,9.253024194,0.724263956,0.031645841,0.001001459,140.7772177,0.108679435,1
1089,8.928427419,0.662005347,0.033562645,0.001126451,133.3981855,0.113407172,1
1090,8.69858871,0.73544336,0.033395703,0.001115273,122.1582661,0.114093616,1
1091,9.635080645,0.697094875,0.032115993,0.001031437,147.5665323,0.10575878,1
1092,8.883064516,0.706461608,0.032758219,0.001073101,130.0080645,0.108979914,1
1093,9.711693548,0.635809612,0.032594952,0.001062431,151,0.094979784,1
1094,9.881048387,0.715623885,0.030947745,0.000957763,169.2217742,0.104671987,1
1095,9.248991935,0.597369312,0.033953971,0.001152872,140.9425403,0.104273897,1
1096,9.428427419,0.667598373,0.032858883,0.001079706,145.0856855,0.09756945,1
1097,9.342741935,0.658669038,0.033166701,0.00110003,144.6875,0.102008796,1
1098,7.641129032,0.830204197,0.033849059,0.001145759,98.69959677,0.136006845,1
1099,7.695564516,0.891357239,0.032997757,0.001088852,101.2479839,0.137670974,1
1100,8.38608871,0.810019054,0.032874342,0.001080722,121.7368952,0.119972124,1
1101,8.234879032,0.801023825,0.034466373,0.001187931,115.5393145,0.129761928,1
1102,7.540322581,0.838354992,0.035497615,0.001260081,102.2580645,0.145637071,1
1103,7.048387097,0.871788348,0.035711673,0.001275324,87.41733871,0.152048322,1
1104,6.762096774,0.855855956,0.037953328,0.001440455,84.90120968,0.168698568,1
1105,7.630040323,0.845959429,0.033638253,0.001131532,99.70060484,0.138194425,1
1106,7.724798387,0.880953993,0.032742705,0.001072085,108.0493952,0.146887101,1
1107,6.830645161,0.856513299,0.036485809,0.001331214,78.16129032,0.14719514,1
1108,5.834677419,0.839086761,0.042350709,0.001793583,60.66935484,0.181448204,1
1109,6.882056452,0.851801689,0.036178142,0.001308858,80.34375,0.142194229,1
1110,7.549395161,0.771274251,0.036749448,0.001350522,100.8377016,0.154410118,1
1111,7.480846774,0.840783697,0.036880561,0.001360176,98.78729839,0.145519312,1
1112,6.078629032,0.807192395,0.042981866,0.001847441,70.79032258,0.191480674,1
1113,9.018145161,0.765593736,0.032734945,0.001071577,136.7822581,0.11277021,1
1114,6.766129032,0.80348373,0.037879625,0.001434866,84.10282258,0.166314769,1
1115,6.639112903,0.788130671,0.038504898,0.001482627,80.66330645,0.175942269,1
1116,7.450604839,0.7382304,0.03789974,0.00143639,93.35584677,0.128528046,1
1117,6.654233871,0.899968576,0.034517931,0.001191488,79.27923387,0.158493303,1
1118,6.342741935,0.855872601,0.038524686,0.001484151,71.57459677,0.159807215,1
1119,7.245967742,0.872200248,0.038352848,0.001470941,96.84677419,0.152479801,1
1120,6.293346774,0.826646048,0.039923682,0.0015939,74.00705645,0.167727149,1
1121,7.616935484,0.867188871,0.03552623,0.001262113,106.2842742,0.148327187,1
1122,6.557459677,0.819212869,0.038722014,0.001499394,77.14012097,0.163706429,1
1123,7.748991935,0.806402333,0.038186889,0.001458238,109.34375,0.150067604,1
1124,7.576612903,0.784338781,0.036603987,0.001339852,100.3346774,0.151253744,1
1125,7.42641129,0.798604397,0.036023323,0.00129768,90.5453629,0.127120454,1
1126,7.548387097,0.787054661,0.035889079,0.001288026,96.63709677,0.138305624,1
1127,7.409274194,0.829792144,0.034244532,0.001172688,91.86290323,0.135702379,1
1128,8.576612903,0.786277856,0.033645805,0.00113204,126.5987903,0.1238361,1
1129,8.003024194,0.871162282,0.035014827,0.001226038,114.202621,0.131114762,1
1130,7.418346774,0.872673067,0.032516918,0.00105735,98.00504032,0.152964984,1
