,mean_r,mean_g,mean_b,mean_h,mean_s,mean_v,std_r,std_g,std_b,std_h,std_s,std_v,var_r,var_g,var_b,var_h,var_s,var_v,energy,ASM,homogeneity,skew_r,skew_g,skew_b,kurtosis_r,kurtosis_g,kurtosis_b,lbp,class
1598,128.5869140625,136.9580078125,129.072265625,59.9501953125,17.44921875,136.9580078125,12.451557094224793,11.749634067437546,11.996770901140163,8.046038182273499,4.8576774944049586,11.749634067437546,155.04127407073975,138.05390071868896,143.92251205444336,64.73873043060303,23.597030639648438,138.05390071868896,0.05783866245073006,0.0033453108740894915,0.26953367795239985,1.2713967036979956,1.4298023623398597,1.3527734064811723,2.2285569766332625,2.609411574707618,2.3268547690745365,756,0
1599,94.4326171875,119.78125,110.2080078125,76.5927734375,54.71875,119.7861328125,14.848168769467149,14.14341305387423,13.152452478052865,9.052105381583582,19.39351433952856,14.130259083385939,220.4681158065796,200.0361328125,172.98700618743896,81.94061183929443,376.1083984375,199.66422176361084,0.04989664786598623,0.002489675468262228,0.2732427291580155,-0.10373040619074221,-0.5352138520833676,-0.45689550143840124,-0.075446372744981,1.6694886226295562,1.8407253833497546,538,0
1600,127.3837890625,137.7763671875,127.4677734375,60.1982421875,22.1650390625,137.7763671875,12.27318321659077,10.693154027351955,9.994380087012372,8.66412980902267,4.295836056037185,10.693154027351955,150.63102626800537,114.34354305267334,99.88763332366943,75.06714534759521,18.45420742034912,114.34354305267334,0.07507204742705997,0.005635812304890742,0.37232841344717826,1.4762419618951357,1.4692084665483551,1.42213623966726,2.824131335777156,2.6195809226779128,2.4296347290389217,632,0
1601,163.689453125,145.0029296875,126.810546875,16.9677734375,55.8271484375,163.9111328125,24.61721097653891,15.232026780912353,12.31699022238906,7.577331564354924,16.157440879509394,24.252434500179273,606.0070762634277,232.01463985443115,151.70824813842773,57.415953636169434,261.0628957748413,588.1805791854858,0.04291680031735485,0.001841851749479709,0.2675323460902547,-0.13718941648146007,-0.015008863127973138,-0.21626906847656258,-1.0613101235953981,-0.7229792792479892,-0.13126541424689586,389,0
1602,51.2294921875,88.21875,86.9140625,89.310546875,108.96875,88.982421875,11.981474524171741,16.388681069186134,15.019727831125762,2.914344589856823,18.546631474812347,15.843894340865868,143.55573177337646,268.5888671875,225.59222412109375,8.493404388427734,343.9775390625,251.02898788452148,0.04438346766683733,0.0019698922021331947,0.24629519922061183,-0.13419495122090716,-0.4315024537255238,-0.49696110711157654,-0.2856658678851889,-0.2734256492337961,-0.04826995745508622,506,0
1603,129.138671875,138.9541015625,127.19921875,55.3974609375,24.875,138.9541015625,16.58460519536368,13.88016664690792,12.958443169981818,12.794317639704808,5.4369611801998365,13.88016664690792,275.049129486084,192.65902614593506,167.92124938964844,163.69456386566162,29.560546875,192.65902614593506,0.06074791157238106,0.003690308760405829,0.3201261548603973,1.20212956728111,1.2206489989156437,1.3110328351025806,0.8857982050011564,1.0096987387914185,1.2266567036350455,487,0
1604,61.66015625,107.84765625,102.7021484375,86.662109375,109.4658203125,107.84765625,5.971917874568097,6.098334363318884,6.229980066919661,1.6420647979105787,8.28477541179979,6.098334363318884,35.66380310058594,37.18968200683594,38.81265163421631,2.6963768005371094,68.6375036239624,37.18968200683594,0.08971207847293142,0.008048257023933405,0.3979249845111603,0.7389843314604124,0.6801826432068676,0.24536484349877685,1.175343989322048,0.7961267695348568,0.07107687984433486,738,0
1605,91.09375,115.6337890625,109.0283203125,80.771484375,56.126953125,115.6337890625,20.289626544431517,15.692966891628727,14.835431179187207,5.457088221673795,20.97276638355209,15.692966891628727,411.6689453125,246.26920986175537,220.0900182723999,29.77981185913086,439.85692977905273,246.26920986175537,0.04807632899056622,0.002311333409209158,0.2743953253879506,0.47172859104846276,0.8609358401545228,0.8665454833707311,-0.4734427315558123,0.3113684096204299,0.5052229907928867,589,0
1606,185.787109375,166.794921875,140.0517578125,21.517578125,62.2314453125,187.013671875,30.28906294080071,23.085543484238062,18.49578332529729,11.67511390777501,20.216265966538472,28.579210931284194,917.4273338317871,532.9423179626465,342.0940008163452,136.30828475952148,408.6974096298218,816.771297454834,0.03639517781962842,0.0013246089685223725,0.20246151705852292,-1.3281871070816513,-0.5620996351994378,-0.30578418294961907,1.2175006602463192,0.4101171526015186,0.2704038428611151,459,0
1607,180.224609375,165.9912109375,143.935546875,20.9765625,51.0986328125,180.8466796875,26.128519870606183,20.120072205757126,17.187549604864497,10.132300488220519,14.6668417912923,24.91961546792556,682.6995506286621,404.81730556488037,295.41186141967773,102.66351318359375,215.11624813079834,620.9872350692749,0.03544748179942992,0.0012565239659209156,0.1850544149631328,-0.30189338113836917,0.469580104124789,0.6970386549838954,0.1382147482053151,0.728369567536161,1.6578056485592025,604,0
1608,181.5390625,161.36328125,137.9765625,23.71875,62.5009765625,183.8525390625,42.41501656690816,25.62570234127054,17.99634938837857,20.341397713468464,18.293825776647314,37.50347293030889,1799.0336303710938,656.6766204833984,323.86859130859375,413.7724609375,334.6640615463257,1406.5104818344116,0.0504586388943844,0.0025460742390738824,0.2994065360891733,-1.2707552797980195,-1.1594225000108664,-1.2560825122918085,0.4145089541274771,0.4615002334498688,1.145649959647761,357,0
1609,181.71484375,158.35546875,131.287109375,17.080078125,69.759765625,181.7177734375,24.153495443994974,18.15322719498584,16.87035786392177,3.519398474014627,18.313323956072757,24.147241943541285,583.3913421630859,329.53965759277344,284.6089744567871,12.386165618896484,335.37783432006836,583.0892934799194,0.04112112510961924,0.001690946930280958,0.2306432268071294,-0.4148163107330576,-0.3756561323372506,-0.23113666097527405,-0.792073824242006,-0.023430036277113597,0.52793314623321,558,0
1610,193.50390625,166.2333984375,138.0126953125,16.9482421875,71.384765625,193.7021484375,31.663205436140082,22.28344610875689,18.539254040859912,6.264534415369207,18.55188044144901,31.096154983521938,1002.5585784912109,496.55197048187256,343.7039403915405,39.244391441345215,344.17226791381836,966.9708547592163,0.036150042494034494,0.0013068255723204998,0.19131951673360142,-1.3867140681929446,-0.9761272751262025,-0.7300127285125485,1.5896601020266248,0.9355960011375819,0.835497288536132,611,0
1611,133.8310546875,132.845703125,119.3076171875,45.9296875,50.193359375,141.8701171875,47.55379121630455,30.52738942285051,22.68143213850163,31.269571020040292,17.683185064549306,38.98589645811055,2261.3630590438843,931.9215049743652,514.4473638534546,977.7860717773438,312.6950340270996,1519.900122642517,0.039661926558278236,0.0015730684183142564,0.22251759825727083,-0.10674784886998759,-0.06308709095092581,0.03392428431737862,-1.6137205533639698,-1.5222994295369292,-1.3232361658553344,325,0
1612,104.236328125,123.5419921875,116.82421875,73.9423828125,45.1484375,123.5419921875,34.15155801193167,26.230986312111654,24.282805600406814,13.37447431012541,27.45286154362772,26.230986312111654,1166.328914642334,688.064642906189,589.6546478271484,178.8765630722046,753.6596069335938,688.064642906189,0.044566257496362095,0.0019861513072320504,0.2579301134955556,0.8246707524608732,1.3042331998465087,1.3485540467538946,-0.14888793123378452,1.1819476247000793,1.4425466768462956,440,0
1613,51.0791015625,99.2421875,97.4462890625,88.880859375,124.1708984375,99.4052734375,7.486615190145014,12.122097651184127,11.837401246058734,1.234064376957138,7.5097002877318655,12.103105696611797,56.04940700531006,146.94525146484375,140.12406826019287,1.5229148864746094,56.39559841156006,146.48516750335693,0.05435608755864078,0.0029545842546826223,0.3027559949694559,-0.02730684710849336,-0.37605946041265326,-0.38989741800005606,-0.41929251483501906,-0.3768637998740543,-0.48236434033468134,587,0
1614,110.28515625,127.98046875,119.0068359375,61.2763671875,59.5615234375,131.0830078125,45.97779625442139,26.263047526996434,22.861013315959084,29.783410665422007,26.97836452357033,31.192508746341066,2113.957748413086,689.7476654052734,522.6259298324585,887.0515508651733,727.8321523666382,972.972601890564,0.04793874097550266,0.0022981228863163377,0.31133437809374676,0.6156476516971036,0.5687184764265204,0.5292238711638265,-1.2098603378596295,-1.0136660780991051,-0.9149527774082808,476,0
1615,177.4521484375,154.1201171875,131.91796875,14.8427734375,64.9453125,177.45703125,15.638171175938902,12.335330419115943,10.793657234645885,2.279255661514178,12.429446886420319,15.621377998164036,244.5523977279663,152.1603765487671,116.50303649902344,5.195006370544434,154.49114990234375,244.02745056152344,0.048192442809683565,0.002322511543964621,0.22266509266959708,-0.44798868493542454,-0.5008003717015473,-0.2648486731397498,0.12379026817468208,0.40185567770044006,0.2944066700974046,685,0
