,mean_r,mean_g,mean_b,mean_h,mean_s,mean_v,std_r,std_g,std_b,std_h,std_s,std_v,var_r,var_g,var_b,var_h,var_s,var_v,class
1466,186.8427734375,171.1181640625,155.88671875,15.052734375,42.4619140625,186.8427734375,12.507095116194824,12.687757931046505,12.504563986137159,1.0510190106241464,3.416200295849871,12.507095116194824,156.42742824554443,160.9792013168335,156.36412048339844,1.1046409606933594,11.670424461364746,156.42742824554443,0
1467,58.9375,112.029296875,106.3662109375,86.9658203125,120.935546875,112.0634765625,9.41003868881526,8.711249074794914,7.6560376819053975,1.5611881089293507,20.181591291191033,8.67607578565985,88.548828125,75.88586044311523,58.61491298675537,2.4373083114624023,407.29662704467773,75.27429103851318,0
1468,69.224609375,122.0078125,108.50390625,81.8203125,111.3369140625,122.0078125,16.00556360312445,10.235505066426558,10.623252814755514,2.7355689357688924,27.496213600275762,10.235505066426558,256.1780662536621,104.76556396484375,112.85350036621094,7.48333740234375,756.0417623519897,104.76556396484375,0
1469,83.9541015625,126.810546875,112.7529296875,78.080078125,88.3701171875,126.810546875,23.397817297152635,9.961216103640545,10.769354452481409,7.02113394466282,34.16039152593274,9.961216103640545,547.4578542709351,99.22582626342773,115.97899532318115,49.296321868896484,1166.932349205017,99.22582626342773,0
1470,84.8828125,125.9951171875,113.943359375,76.060546875,87.4794921875,125.9951171875,29.855085175558347,14.667039458276578,13.500025855145598,12.271913041613672,41.58138162903713,14.667039458276578,891.3261108398438,215.1220464706421,182.2506980895996,150.59984970092773,1729.0112981796265,215.1220464706421,0
1471,70.6162109375,123.025390625,112.3173828125,82.693359375,110.3125,123.025390625,20.81879059630999,11.842527140191072,11.284316177235977,5.8086104966764305,30.793668180325643,11.842527140191072,433.42204189300537,140.2454490661621,127.33579158782959,33.73995590209961,948.25,140.2454490661621,0
1472,63.5068359375,132.2744140625,116.755859375,83.2021484375,132.6044921875,132.2744140625,5.243853558687399,6.97273496268159,5.663666136454779,1.3568242136387119,7.336686718659279,6.97273496268159,27.498000144958496,48.619032859802246,32.07711410522461,1.8409719467163086,53.826972007751465,48.619032859802246,0
1473,125.5078125,137.6474609375,130.5966796875,66.1416015625,30.7421875,137.818359375,35.802435560864346,28.78984557785803,26.45896049617265,20.613407437514972,18.671553017621317,28.9706245153319,1281.8143920898438,828.8552083969116,700.0765905380249,424.91256618499756,348.62689208984375,839.2970848083496,0
1474,57.5947265625,112.2607421875,98.3837890625,82.3134765625,124.27734375,112.2607421875,6.962988896900305,6.761808380467293,5.913452197575065,1.0281079137246165,12.908452989004374,6.761808380467293,48.483214378356934,45.722052574157715,34.96891689300537,1.0570058822631836,166.62815856933594,45.722052574157715,0
1475,111.3076171875,127.443359375,114.4365234375,56.048828125,45.7470703125,127.79296875,22.54687176424824,10.011259034936595,9.051710928107083,21.274286640548233,26.486315216743176,10.49339958909997,508.3614263534546,100.22530746459961,81.93347072601318,452.595272064209,701.5248937606812,110.11143493652344,0
1476,89.3916015625,123.1162109375,112.798828125,80.9248046875,70.15625,123.1162109375,8.052681022724515,6.631127097296912,6.276394158010552,1.9934487333458133,8.936352636143003,6.631127097296912,64.84567165374756,43.97184658050537,39.393123626708984,3.9738378524780273,79.8583984375,43.97184658050537,0
1477,124.75390625,126.150390625,114.4541015625,36.8974609375,31.271484375,128.880859375,21.823420985061233,18.80073448126195,19.731692532786816,19.187047872279926,10.594096940472598,19.593163489122286,476.26170349121094,353.4676170349121,389.33969020843506,368.1428060531616,112.23488998413086,383.8920555114746,0
1478,72.3076171875,106.78125,97.115234375,79.34375,81.2099609375,106.7822265625,9.570977685349318,14.452812496621549,14.150847559910266,8.604765667204424,22.766302932562944,14.45076624412766,91.60361385345459,208.8837890625,200.24648666381836,74.0419921875,518.3045492172241,208.82464504241943,0
1479,124.859375,133.93359375,122.072265625,53.8505859375,27.8173828125,134.1943359375,19.37131391347461,13.588737738839503,12.263570781156822,16.677142725911633,8.624482014899769,14.045278592142486,375.247802734375,184.65379333496094,150.39516830444336,278.12708950042725,74.38169002532959,197.269850730896,0
1480,118.189453125,121.380859375,112.98828125,43.8955078125,21.55078125,122.46875,16.306369959725178,12.322785394807239,11.566294114620224,19.21628082044628,6.666831332398356,13.679042763932715,265.89770126342773,151.8510398864746,133.77915954589844,369.26544857025146,44.44664001464844,187.1162109375,0
1481,128.01953125,122.521484375,112.751953125,24.7666015625,32.7841796875,129.2578125,23.061306061892363,19.32547923847248,18.932265058566095,16.056091187828766,11.669157720470334,21.495955685659656,531.8238372802734,373.47414779663086,358.43066024780273,257.79806423187256,136.1692419052124,462.07611083984375,0
