,mean_r,mean_g,mean_b,mean_h,mean_s,mean_v,mean_l,mean_a,mean_bhuman,std_r,std_g,std_b,std_h,std_s,std_v,std_l,std_a,std_bhuman,var_r,var_g,var_b,var_h,var_s,var_v,var_l,var_a,var_bhuman,dissimilarity,correlation,energy,ASM,contrast,homogeneity,class
3479,69.158203125,80.1591796875,59.3779296875,45.6611328125,69.40234375,80.1591796875,82.859375,119.1787109375,138.869140625,17.802090464219088,17.143439368737752,16.779554768044537,5.344701403421508,18.40389507364775,17.143439368737752,18.806263241520764,2.1669336545722553,1.105059760363488,316.91442489624023,293.8975133895874,281.55345821380615,28.56583309173584,338.70335388183594,293.8975133895874,353.675537109375,4.695601463317871,1.2211570739746094,10.591733870967746,0.652467997323582,0.031046095956521167,0.00096386007414152,205.6038306451614,0.10770929752833375,1
3480,66.283203125,80.9990234375,59.287109375,50.4326171875,71.7001953125,80.9990234375,83.07421875,117.5048828125,138.9697265625,15.510073311077232,14.834141594943258,15.097197776633488,6.066473455112088,20.16491964617893,14.834141594943258,16.31334885767323,2.33727764357213,1.950075500200424,240.56237411499023,220.05175685882568,227.9253807067871,36.80210018157959,406.623984336853,220.05175685882568,266.12535095214844,5.46286678314209,3.8027944564819336,9.812500000000004,0.6077734156590584,0.03336526041015196,0.0011132406022372537,174.6955645161291,0.10440993597472023,1
3481,64.2080078125,73.099609375,53.740234375,43.123046875,73.533203125,73.2216796875,75.3603515625,120.3037109375,138.4736328125,22.472567789695038,22.306543319111817,20.602091973755197,8.4338242047456,25.93985062943675,22.232803192662185,24.67721364566721,3.284157327830515,2.1545029348839004,505.01630306243896,497.5818748474121,424.44619369506836,71.12939071655273,672.8758506774902,494.2975378036499,608.9648733139038,10.785689353942871,4.64188289642334,10.08870967741936,0.8090715799575096,0.029407161584304085,0.00086478115244537,184.788306451613,0.10692047157944178,1
3482,45.03125,49.0029296875,38.39453125,37.95703125,62.1103515625,50.3115234375,49.6728515625,124.056640625,134.1748046875,15.4724111828926,19.239115003149994,15.687020951817889,15.187053406981995,26.667119894547177,18.853972766644915,20.927129084333124,4.471340468986857,2.8881678679966,239.3955078125,370.14354610443115,246.08262634277344,230.64659118652344,711.1352834701538,355.4722890853882,437.9447317123413,19.99288558959961,8.341513633728027,7.784274193548388,0.8185560803789681,0.03583949361820802,0.0012844693028095735,109.05040322580648,0.1414157461166422,1
3483,50.466796875,65.0009765625,43.1865234375,47.62109375,88.2578125,65.2734375,65.265625,117.396484375,139.421875,14.31832820382639,19.261537710780665,14.88311799304041,10.009808879479715,25.759819454721413,18.97776859073779,20.277367453872678,5.310755903388976,3.7141187022462003,205.01452255249023,371.0068349838257,221.50720119476318,100.19627380371094,663.5682983398438,360.15570068359375,411.171630859375,28.20412826538086,13.794677734375,7.761088709677421,0.8273144030944135,0.03220288880032921,0.0010370260470863686,98.52520161290325,0.12523859958361014,1
3484,58.5205078125,69.3740234375,47.3037109375,43.4267578125,87.8662109375,70.546875,70.583984375,119.130859375,139.841796875,23.610643152075006,25.76921592289336,20.899184762304554,21.404915716535076,33.03715756802112,25.89434946053627,27.78423383413255,6.776457468616963,4.685663295760829,557.4624700546265,664.0524892807007,436.77592372894287,458.1704168319702,1091.4537801742554,670.517333984375,771.9636497497559,45.92037582397461,21.955440521240234,8.991935483870973,0.8823350545357198,0.028848967784786673,0.0008322629422476593,136.554435483871,0.12442837110984589,1
3485,48.3984375,65.107421875,42.1826171875,49.2548828125,90.84765625,65.1904296875,64.640625,116.419921875,139.6865234375,17.676825331732893,24.9170926758274,17.168820832408077,10.538363490807862,35.77029355144903,24.836297353301653,25.832236514854362,6.511815702543837,5.378666447853332,312.47015380859375,620.8615074157715,294.7684087753296,111.05710506439209,1279.513900756836,616.8416662216187,667.304443359375,42.403743743896484,28.930052757263184,8.501008064516132,0.8607046143733446,0.030392769015486574,0.0009237204084287208,128.11391129032262,0.13054973353320476,1
3486,63.9130859375,81.775390625,53.4873046875,48.9658203125,90.4423828125,81.775390625,82.953125,115.033203125,142.4443359375,12.697550846846006,13.603349334949174,12.756732098348719,2.657867836530327,16.794908332131634,13.603349334949174,14.627662351154234,1.464045355339183,1.4852225042551692,161.22779750823975,185.0511131286621,162.73421382904053,7.064261436462402,282.0689458847046,185.0511131286621,213.968505859375,2.1434288024902344,2.205885887145996,5.997983870967744,0.8269014716307018,0.03932097755008486,0.0015461392754942778,59.26209677419357,0.15811034898487536,1
3487,47.646484375,61.7197265625,40.5849609375,50.3076171875,94.919921875,61.7197265625,61.6103515625,117.5029296875,139.0908203125,16.895705680819635,17.393721970519476,16.487228970906514,4.670186838174099,33.71672887816813,17.393721970519476,19.70335498164345,1.8655991442244908,2.18628397248331,285.46487045288086,302.54156398773193,271.8287191390991,21.81064510345459,1136.8178062438965,302.54156398773193,388.2221975326538,3.4804601669311523,4.779837608337402,9.668346774193552,0.7370318635938833,0.030939534784723412,0.00095725481269511,152.74899193548393,0.10306787112793016,1
3488,40.5234375,51.328125,33.6298828125,49.0986328125,97.3486328125,51.328125,50.376953125,119.48828125,137.5537109375,18.068052712137902,18.758481154783695,16.801248720854563,7.2577435805350925,36.200296448710866,18.758481154783695,21.30705795837503,2.3823609971829285,2.792121641367523,326.45452880859375,351.880615234375,282.2819585800171,52.67484188079834,1310.4614629745483,351.880615234375,453.99071884155273,5.6756439208984375,7.795943260192871,8.031250000000002,0.8341517048825441,0.03326612903225806,0.001106635340790843,108.09576612903228,0.13185234662325293,1
