,mean_r,mean_g,mean_b,std_r,std_g,std_b,var_r,var_g,var_b,skew_r,skew_g,skew_b,kurtosis_r,kurtosis_g,kurtosis_b,class
3469,101.9970703125,90.037109375,74.2587890625,34.904990901795564,36.60663188404919,33.73764850517342,1218.3583898544312,1340.045497894287,1138.2289266586304,-0.04905850250987089,0.07567835726458323,0.10256552740259842,-0.3096295021033728,-0.4125913176886349,-0.26983473593422636,0
3470,101.2451171875,95.25,78.0556640625,30.256060143000973,33.35579972058832,33.38210696727584,915.4291753768921,1112.609375,1114.365065574646,-0.06200399566980901,0.09218401378934471,0.23148119978835136,0.8105940256959627,-0.3549911064083151,-0.42311708777667567,0
3471,112.96484375,99.4990234375,77.0263671875,23.97689183699768,22.492403210224683,22.15270793456013,574.8913421630859,505.9082021713257,490.74246883392334,-0.04993987818780883,-0.13886210233668328,-0.1603644864847466,-0.32757613090988125,-0.2017382427993808,-0.32668663133958864,0
3472,111.3525390625,109.0263671875,92.203125,26.755689621964738,27.02014381825018,26.91646056987016,715.8669271469116,730.0881719589233,724.495849609375,-0.2868784506159319,0.003126839535204497,0.06414128914954062,0.8224837984759983,0.533347306817372,0.4666396484193931,0
3473,101.7119140625,86.126953125,65.9775390625,28.163203474216402,29.38778804246847,27.03922359635695,793.1660299301147,863.6420860290527,731.1196126937866,0.1478587164650609,0.15315956366600408,0.0936268595399273,-0.8464391296867242,-0.9619741496666756,-0.8519859435449519,0
3474,83.0673828125,62.650390625,43.353515625,20.617146956334178,19.476469172052518,18.420649804034625,425.0667486190796,379.3328514099121,339.32033920288086,-0.4085408494139574,-0.3284963045574112,-0.04766354208461135,0.02860398080431059,0.2364457217601874,-0.08006017414527333,0
3475,93.9423828125,76.0888671875,59.072265625,24.08516790624895,22.76478127910492,21.29555439650359,580.0953130722046,518.2352666854858,453.50063705444336,-0.0879990726629489,-0.026984961155695063,-0.11760328450921613,-0.05386213437821663,0.005788869734678848,-0.2632598677169007,0
3476,107.6220703125,90.4296875,72.9033203125,21.200142366003256,20.689079846681043,18.83894084338408,449.44603633880615,428.03802490234375,354.9056921005249,0.08105536059233404,0.08721556758639236,0.0228006472612978,-0.6793770437354065,-0.7333944477295162,-0.5253228262339951,0
3477,87.8408203125,70.3037109375,54.4814453125,24.702745563794874,25.376318967768807,21.891459153025224,610.2256383895874,643.9575643539429,479.2359838485718,0.058334262720228174,0.15912473648923484,0.0824909007014251,-0.27824020271506944,-0.30713452602988633,-0.2967716880504603,0
3478,99.341796875,82.0703125,65.7626953125,17.825553635055496,19.7447811909209,18.989443381068085,317.75036239624023,389.85638427734375,360.5989599227905,0.3785155083963223,0.3882788869133127,0.4735980377781283,0.5252403695347487,0.4294561950677962,0.4636321273907602,0
3479,85.2060546875,67.451171875,52.41015625,24.41838131722206,23.274633258425556,21.379288092698175,596.2573461532593,541.708553314209,457.07395935058594,-0.19353458974737353,-0.09324681728745117,-0.11256267341891715,0.04581286774690341,-0.026793066885033134,-0.22389799589771409,0
3480,109.546875,93.1025390625,73.1005859375,17.067414299165968,17.68325460861664,17.653640284136223,291.296630859375,312.6974935531616,311.65101528167725,0.8383633212743604,0.9334936487417281,1.093913989345566,6.397610756923706,5.87466900754573,7.5922679219742,0
3481,103.0986328125,83.7255859375,64.466796875,20.12031773185499,20.648374293992305,19.568411424474146,404.82718563079834,426.35536098480225,382.92272567749023,-0.3776450903791579,-0.2297902716180412,-0.18928143174192136,0.7720846526964533,0.4789651736053213,0.33121911454888453,0
3482,96.212890625,74.29296875,56.24609375,17.26662440104571,18.364849167268524,17.79736155982709,298.1363182067871,337.26768493652344,316.74607849121094,-0.33642032460125915,-0.022072393685805207,-0.06385220412664167,0.9794000537774008,0.6156442832353206,0.6150623169696909,0
3483,96.2021484375,76.2822265625,57.505859375,30.573763825324423,29.42418482906399,24.918381707440886,934.7550344467163,865.7826528549194,620.9257469177246,0.12881140421512177,0.13490268850681045,0.12795013404173328,0.158441715045889,0.0852730832955424,0.014102524385637416,0
3484,97.8994140625,78.48828125,60.748046875,16.320778540151732,16.825676161625672,16.69940458138561,266.36781215667725,283.10337829589844,278.87011337280273,0.5733569633039525,0.5967278250367853,0.6329380309838962,2.7462812474073246,2.4553394799783597,2.6667826314995997,0
3485,88.81640625,71.3515625,54.0947265625,28.764457716250465,26.946768951649727,22.75136953989489,827.3940277099609,726.1283569335938,517.6248159408569,-0.03303993963769537,-0.0131896399289192,-0.08589532732027538,-0.06333340481315242,-0.021845806789781985,-0.13713216164052344,0
3486,96.947265625,78.2880859375,61.8876953125,13.857715597662313,13.614101670882098,13.66422410785426,192.03628158569336,185.34376430511475,186.71102046966553,-0.10240315094918974,-0.02721550198780402,-0.11160390298039569,-0.17563771265739536,-0.1603757624627411,-0.2241763004761399,0
3487,92.6044921875,75.466796875,56.033203125,24.08863879264977,24.27098944836181,22.395217626816898,580.2625188827515,589.0809288024902,501.54577255249023,0.09926217258682632,0.15415225266711588,0.18774420197359484,-0.3735363640989422,-0.48196659280600773,-0.40909863359578713,0
3488,101.4228515625,81.0517578125,62.15234375,15.849201024612922,17.26766127234216,16.83502888716963,251.1971731185913,298.1721258163452,283.41819763183594,-0.22979194129337144,-0.06783949632828029,-0.08093618094747584,-0.08603751191166298,-0.18566322695892357,-0.27034189721702084,0
3489,77.94140625,57.3818359375,42.8056640625,22.014388147810536,22.017963683191358,19.697178353913944,484.63328552246094,484.7907247543335,387.978835105896,0.42135976936380237,0.5070110656196611,0.4931003326562507,1.0024925520559815,1.1105688556608575,1.0371371977676462,0
