,mean_r,mean_g,mean_b,std_r,std_g,std_b,var_r,var_g,var_b,class
5706,38.31738281,50.47851563,35.13867188,19.30313918,22.3356744,18.05255751,372.6111822,498.8823509,325.8948326,1
5707,37.30371094,42.99121094,30.51757813,17.43404272,20.81116083,18.05183735,303.9458456,433.1044149,325.8688316,1
5708,40.38476563,53.83300781,35.96875,17.15190639,19.89303536,17.10094684,294.1878929,395.7328558,292.4423828,1
5709,35.52148438,45.31542969,31.2265625,15.61967182,21.64894619,15.23236165,243.9741478,468.6768713,232.0248413,1
5710,37.91503906,45.09765625,32.17480469,20.14070642,20.98819037,18.76920137,405.6480551,440.5041351,352.2829199,1
5711,54.78027344,67.87402344,47.61816406,19.8103203,19.07736994,18.44077572,392.4487906,363.946044,340.0622091,1
5712,46.52246094,56.23242188,37.94628906,16.29535388,18.83638132,16.42638782,265.538558,354.8092613,269.8262167,1
5713,43.6328125,52.86230469,36.6015625,16.04863024,18.32661532,15.10540562,257.5585327,335.8648291,228.1732788,1
5714,43.13671875,52.88085938,37.02050781,17.38974361,21.20195545,16.32992871,302.403183,449.5229149,266.6665716,1
5715,36.2578125,45.54980469,31.90039063,15.89847973,18.7990364,15.31989107,252.7616577,353.4037695,234.6990623,1
5716,33.44433594,44.75585938,34.38769531,18.06814432,20.06675784,17.12793899,326.457839,402.6747704,293.3662939,1
5717,50.20800781,63.9140625,44.59375,16.27986122,22.30025131,15.56340986,265.0338812,497.3012085,242.2197266,1
5718,34.62207031,44.75488281,31.79492188,14.56735237,21.23228755,12.724428,212.2077551,450.8100348,161.911068,1
5719,41.76269531,62.66308594,40.53125,20.26671125,24.4734543,19.35707336,410.7395849,598.9499655,374.6962891,1
5720,36.76660156,48.87304688,33.54882813,18.41972707,21.61261152,17.44297513,339.2863455,467.1049767,304.2573814,1
5721,29.37207031,37.66796875,26.93261719,17.97527711,23.2891788,17.77832112,323.1105871,542.385849,316.0687017,1
5722,27.38574219,35.03417969,27.171875,16.61320751,19.6795074,16.39746044,275.9986639,387.2830114,268.876709,1
5723,48.31152344,62.78808594,41.43261719,15.4190687,16.75411023,14.31800353,237.7476797,280.7002096,205.0052252,1
5724,35.56347656,49.46777344,30.26074219,15.83292511,21.08532092,15.25785472,250.6815176,444.5907583,232.8021307,1
5725,31.00976563,37.71679688,26.84960938,14.37323027,19.97898972,13.94152268,206.5897484,399.1600304,194.3660545,1
5726,48.94921875,61.92578125,42.31445313,15.37046933,16.22812107,15.2913357,236.2513275,263.3519135,233.8249474,1
5727,48.28417969,65.19140625,41.89160156,18.93534187,19.4965563,18.46700414,358.5471716,380.1157074,341.030242,1
5728,49.26367188,65.94238281,42.85058594,21.22868436,25.5005285,20.34752124,450.6570396,650.2769537,414.0216208,1
5729,58.35449219,82.3515625,53.62988281,17.41856945,17.95511541,16.27482256,303.4065619,322.3861694,264.8698492,1
5730,43.58496094,58.50097656,37.36132813,18.14128063,21.29907016,17.41520496,329.1060629,453.6503897,303.2893639,1
5731,48.33984375,66.12890625,44.53710938,19.913184,24.90703387,19.23468826,396.5348969,620.3603363,369.9732323,1
5732,52.94042969,72.52539063,46.66894531,20.58204253,21.57556986,20.45772061,423.6204748,465.5052147,418.5183325,1
5733,55.95703125,73.52832031,48.35742188,20.17027393,21.60474075,19.34759109,406.8399506,466.764823,374.3292809,1
5734,48.59667969,65.8203125,42.06347656,18.18026136,20.81214662,17.99492317,330.521903,433.1454468,323.8172598,1
5735,51.57714844,62.17089844,40.61328125,17.98659183,21.25356341,16.41588584,323.5174856,451.7139578,269.481308,1
5736,78.63085938,90.44238281,62.54589844,33.47699865,28.00883302,22.29125921,1120.709438,784.4947271,496.9002371,1
5737,57.0078125,66.60546875,46.98046875,19.52797316,15.49050268,15.97836701,381.3417358,239.9556732,255.3082123,1
5738,42.72558594,57.99023438,38.43261719,16.06194946,20.03346571,16.84300644,257.9862204,401.3397484,283.6868658,1
5739,48.29882813,63.52636719,40.21679688,17.58102222,19.18814352,17.48877629,309.0923424,368.1848516,305.857296,1
5740,43.97851563,59.54394531,39.87695313,18.83635135,22.63535723,17.64384232,354.8081322,512.3593969,311.305172,1
5741,37.10253906,52.91992188,37.3125,18.85196839,20.44212088,18.11842553,355.3967123,417.8803062,328.2773438,1
5742,41.71386719,58.99902344,37.71875,18.23509567,20.83072117,18.32532081,332.518714,433.9189444,335.8173828,1
5743,41.56640625,60.52929688,38.55859375,18.39856812,20.38187962,18.49346602,338.507309,415.4210167,342.0082855,1
5744,45.21289063,61.7421875,40.38867188,18.96907408,21.34432049,18.27564841,359.8257713,455.5800171,333.9993248,1
5745,36.41992188,52.05273438,33.83984375,18.97437194,19.7857951,18.47844327,360.0267906,391.4776878,341.4528656,1
5746,39.01660156,54.54980469,36.69140625,18.54836156,20.9637303,18.32226927,344.0417166,439.4779882,335.7055511,1
5747,45.46679688,63.90234375,40.08105469,20.38455659,25.57044945,19.57528218,415.5301476,653.8478851,383.1916723,1
5748,43.56835938,60.01953125,40.69140625,21.84616883,24.3983784,20.23177431,477.2550926,595.2808685,409.3246918,1
5749,28.69921875,36.88671875,26.87109375,16.86212933,20.88002511,16.14445847,284.3314056,435.9754486,260.6435394,1
5750,42.40722656,60.29199219,38.16503906,17.61278351,19.74549232,17.05234097,310.2101431,389.8844671,290.7823324,1
5751,36.43847656,54.61230469,33.91210938,16.17633918,18.88382154,15.590402,261.6739492,356.5987158,243.0606346,1
5752,52.77734375,69.42675781,42.58496094,19.20137005,20.70756454,19.31180744,368.6926117,428.8032293,372.9459066,1
5753,45.54492188,62.56640625,39.43164063,12.91853734,15.71186742,13.4367447,166.888607,246.8627777,180.5461082,1
5754,36.24023438,47.49121094,30.94042969,18.37805306,24.30759753,17.19219726,337.7528343,590.8592978,295.5716467,1
5755,46.76464844,63.48730469,42.65136719,18.44804466,19.5244697,17.64666604,340.3303518,381.204917,311.4048223,1
5756,44.40136719,62.57617188,39.20898438,18.11972008,20.94207176,17.03423934,328.3242559,438.5703697,290.1653099,1
5757,62.27539063,81.40722656,53.13671875,18.45048113,22.05933906,17.64269002,340.4202538,486.61444,311.2645111,1
5758,42.05273438,53.07128906,39.31835938,18.64976207,20.10950966,18.5562967,347.8136253,404.3923788,344.3361473,1
5759,49.65039063,67.7578125,44.80078125,14.59735769,15.80422021,14.7624206,213.0828514,249.7733765,217.9290619,1
5760,39.296875,54.54199219,36.13769531,18.97803392,20.34257856,18.06632704,360.1657715,413.8205023,326.3921728,1
5761,38.02734375,52.6484375,35.58886719,15.82988281,20.41410735,16.38113891,250.5851898,416.7357788,268.341712,1
5762,39.46386719,51.390625,34.96386719,17.72673054,21.01078011,16.55494117,314.2369757,441.4528809,274.0660772,1
5763,49.81835938,65.55175781,42.04394531,17.05649548,19.28632067,17.57153411,290.9240379,371.9621649,308.758811,1
5764,54.88769531,72.18359375,48.10546875,16.01598582,18.46257523,13.9630025,256.5118017,340.866684,194.9654388,1
5765,45.17382813,61.91992188,40.40527344,16.31372896,18.63955581,15.31322739,266.1377525,347.4330406,234.4949331,1
5766,43.95800781,60.18554688,42.73925781,16.62415395,19.49821572,16.32714207,276.3624945,380.1804161,266.5755682,1
5767,42.4609375,58.10839844,39.04296875,17.47219995,19.45720885,17.04801667,305.277771,378.5829763,290.6348724,1
5768,37.79589844,49.05957031,33.96484375,16.92845534,22.25261936,15.54117309,286.5726004,495.1790686,241.5280609,1
5769,43.82324219,66.37988281,40.04296875,16.27639103,22.90553004,16.13136107,264.9209051,524.6633062,260.2208099,1
5770,36.32714844,69.49609375,90.43457031,34.438399,35.35787992,35.11059002,1186.003325,1250.179672,1232.753531,1
5771,11.06542969,47.20507813,79.19628906,9.2385178,20.18394255,28.14852395,85.35021114,407.3915367,792.3394003,1
5772,9.598632813,43.93945313,70.04199219,9.610888503,18.54987592,24.64674631,92.36917782,344.0978966,607.4621038,1
5773,9.703125,43.57324219,71.79394531,9.391846842,20.65968927,26.84517827,88.20678711,426.8227606,720.6635962,1
5774,10.82324219,46.16210938,74.35839844,9.753255007,18.21446374,23.48897405,95.12598324,331.7666893,551.7319021,1
5775,11.4140625,44.49316406,70.57324219,11.71805988,23.90255184,30.10256729,137.3129272,571.3319845,906.1645575,1
5776,7.874023438,40.23828125,65.52246094,9.728680067,23.82086179,28.82370788,94.64721584,567.4334564,830.8061361,1
5777,7.600585938,38.82617188,65.19433594,7.645824512,19.48745236,25.2029715,58.45863247,379.7607994,635.1897726,1
5778,9.587890625,49.45605469,75.484375,8.443984189,18.67699387,25.23889278,71.30086899,348.8301001,637.001709,1
5779,25.39160156,50.50488281,73.45019531,38.06362847,37.98213467,38.86124983,1448.839812,1442.642554,1510.196738,1
5780,14.50390625,53.72753906,76.65722656,16.98482734,26.35642458,31.5938997,288.4843597,694.6611166,998.1744986,1
5781,14.22070313,48.00097656,71.38183594,17.41710616,28.21508142,30.46308765,303.355587,796.0908194,927.9997091,1
5782,10.92675781,49.47558594,73.30859375,10.91924847,22.71351362,26.63322358,119.2299871,515.9037008,709.328598,1
5783,10.38964844,45.81445313,68.8515625,10.3061311,22.45030854,28.02596169,106.2163382,504.0163536,785.4545288,1
5784,8.594726563,45.90234375,71.09082031,9.018146394,19.69325894,25.5463074,81.32696438,387.8244476,652.613822,1
5785,7.025390625,41.83105469,66.79101563,8.148843611,19.43824789,24.9484875,66.40365219,377.8454809,622.4270287,1
5786,9.508789063,45.43457031,70.22753906,9.280246205,20.42195548,26.36463036,86.12296963,417.0562658,695.0937338,1
5787,14.875,66.3046875,82.171875,11.33337163,19.65724206,19.17466361,128.4453125,386.4071655,367.6677246,1
5788,38.28417969,63.81054688,71.77441406,20.78762364,28.41189173,30.91749495,432.1252966,807.2355919,955.8914938,1
5789,32.33007813,62.91699219,71.04785156,15.96567465,22.60025288,24.95383737,254.9027672,510.77143,622.6939993,1
5790,31.39941406,60.62207031,70.16015625,13.02355287,16.72148754,18.31681195,169.6129293,279.6081457,335.5056,1
5791,30.28222656,62.57519531,72.73632813,13.21714073,16.10791882,17.31991066,174.6928091,259.4650488,299.9793053,1
5792,27.62695313,56.890625,68.65917969,14.21292793,19.22974152,22.53391657,202.0073204,369.782959,507.7773962,1
5793,26.21875,56.14941406,68.20019531,13.48382277,16.28686143,17.61607598,181.8134766,265.2618551,310.3261328,1
5794,31.71582031,59.96972656,72.0859375,14.47884717,19.7942064,21.3923184,209.6370153,391.810607,457.6312866,1
5795,31.18261719,65.03027344,72.69628906,14.12841671,22.33376222,23.24623092,199.6121588,498.7969351,540.3872519,1
5796,32.73144531,64.32128906,73.26855469,13.707361,19.42743147,19.89653775,187.8917456,377.4250937,395.8722143,1
5797,31.0546875,60.86132813,70.90234375,14.94223701,21.38756732,23.70427824,223.2704468,457.4280357,561.892807,1
5798,29.30761719,59.91308594,72.26074219,13.23444328,18.16410826,19.42662934,175.1504889,329.9348288,377.3939276,1
5799,26.35742188,56.26953125,66.49902344,13.2646287,19.11666509,22.82769184,175.9503746,365.4468842,521.1035147,1
5800,29.66601563,61.90429688,69.98339844,12.81752102,17.63786712,18.79865348,164.2888451,311.0943565,353.3893728,1
5801,26.9140625,56.02050781,69.296875,14.64989993,20.02329135,22.93766498,214.6195679,400.9321966,526.1364746,1
5802,29.89453125,59.6171875,69.87402344,16.06501103,21.50422237,22.36977831,258.0845795,462.4315796,500.4069815,1
5803,25.07519531,54.9453125,67.40136719,12.66281504,17.1086526,19.31598973,160.3468847,292.7059937,373.1074591,1
5804,29.08300781,61.90039063,74.39257813,12.95967093,17.77226376,18.81748749,167.9530706,315.8533592,354.0978355,1
5805,29.00195313,60.671875,71.02050781,14.23374882,19.47027357,21.54198683,202.5996056,379.0915527,464.0571966,1
5806,26.34667969,56.92578125,69.74707031,15.39797346,23.29800906,24.57342098,237.0975866,542.797226,603.8530188,1
5807,28.35546875,57.93457031,69.26660156,14.41531742,19.05452231,20.86330646,207.8013763,363.0748205,435.2775564,1
5808,27.23144531,57.03320313,70.20996094,12.59069238,19.03704425,22.29870587,158.5255346,362.4090538,497.2322836,1
5809,29.11523438,57.91113281,70.05761719,12.17677422,16.46987405,17.93356884,148.2738304,271.2567511,321.6128912,1
5810,29.44628906,61.48828125,70.54199219,14.54616324,21.09668636,23.81869576,211.5908651,445.0701752,567.3302679,1
5811,29.14355469,59.32714844,68.66992188,16.81830457,24.92491469,26.15765815,282.8553686,621.2513723,684.2230797,1
5812,27.39550781,56.21484375,69.64160156,13.46003994,19.20867964,20.69499175,181.1726751,368.9733734,428.2826834,1
5813,27.80273438,58.06933594,69.54785156,14.75516833,21.90293032,23.97719569,217.7149925,479.7383566,574.9059134,1
5814,29.21777344,60.40527344,71.99316406,14.1727083,19.72255836,21.36574526,200.8656607,388.9793081,456.4950705,1
5815,29.0859375,59.53222656,71.703125,12.66972421,16.90283978,18.0805962,160.5219116,285.7059927,326.907959,1
5816,28.44726563,59.50878906,71.7109375,13.01445832,17.08589059,18.68338263,169.3761253,291.9276571,349.0687866,1
5817,30.14941406,60.69433594,72.49414063,13.16979483,17.02426253,18.57023105,173.4434958,289.8255148,344.8534813,1
5818,33.60253906,62.91210938,71.22558594,18.97179324,23.68754308,24.08470748,359.9289389,561.0996971,580.0731344,1
5819,30.78808594,66.23535156,77.17871094,15.16391606,19.42655138,20.02113863,229.9443502,377.3908987,400.8459921,1
5820,27.02539063,56.02441406,67.62792969,13.52620936,18.99497234,20.44316725,182.9583397,360.8089743,417.9230871,1
5821,26.1953125,53.53417969,65.35351563,16.92645331,22.34431389,25.63825929,286.5048218,499.268363,657.3203392,1
5822,27.40527344,58.76074219,68.70898438,13.63828236,18.80233274,20.14981189,186.0027456,353.5277166,406.0149193,1
5823,30.48828125,60.42871094,72.55859375,13.41006864,17.51340993,18.48364153,179.8299408,306.7195272,341.6450043,1
5824,27.84179688,56.60253906,67.11328125,12.17131823,17.18071552,17.95694883,148.1409874,295.1769857,322.4520111,1
5825,28.39453125,58.15722656,71.3125,13.47489743,18.31542443,19.48306556,181.5728607,335.454772,379.5898438,1
5826,32.38769531,64.3515625,72.01757813,14.43767197,19.8413492,21.29424813,208.446372,393.6791382,453.4450035,1
5827,28.00488281,57.02636719,69.203125,14.17885804,20.36786417,22.44284733,201.0400152,414.8498907,503.6813965,1
5828,28.37695313,59.13671875,69.47070313,13.13238245,18.24392181,19.91768022,172.4594688,332.840683,396.7139854,1
5829,25.3046875,53.13085938,65.33105469,13.91046065,22.2582162,23.9847928,193.5009155,495.4281883,575.2702856,1
5830,27.59179688,57.64453125,67.36914063,13.85525661,19.91109658,22.7937094,191.9681358,396.451767,519.5531883,1
5831,31.61914063,62.84960938,74.32519531,12.45677937,15.65680637,16.94708879,155.1713524,245.1355858,287.2038183,1
5832,33.68261719,65.22851563,68.27148438,16.4994629,23.71486973,24.70965239,272.232276,562.3950462,610.5669212,1
5833,29.53515625,61.87011719,72.25488281,14.98256586,19.35825197,20.95028704,224.4772797,374.7419195,438.9145269,1
5834,28.56347656,58.94726563,70.66113281,12.99330785,17.95412863,18.72689757,168.8260489,322.3507347,350.6966925,1
5835,24.34667969,50.26757813,60.62011719,15.08316557,21.86617419,24.31320744,227.5018835,478.1295738,591.1320562,1
5836,28.80273438,56.78515625,69.59082031,10.91793573,16.1715273,18.38874788,119.2013206,261.5182953,338.1460485,1
5837,29.69628906,64.42578125,74.4921875,13.10968399,18.93750927,19.40315337,171.8638144,358.6292572,376.4823608,1
5838,30.30761719,65.484375,73.82421875,12.96818902,17.2217769,18.22537828,168.1739264,296.5895996,332.1644135,1
5839,29.28027344,58.7890625,68.94140625,12.99926987,19.26806269,20.49877293,168.9810171,371.2582397,420.1996918,1
5840,27.16308594,57.94335938,69.92675781,12.77654118,18.28877289,20.54257932,163.2400045,334.4792137,421.9975653,1
5841,27.54492188,54.85644531,65.31445313,13.85640412,21.13752166,23.15856403,191.9999352,446.7948217,536.319088,1
5842,33.765625,64.90820313,74.76757813,12.50951786,16.60746758,19.15272407,156.4880371,275.8079796,366.8268394,1
5843,28.71386719,58.12207031,70.01074219,13.33262721,19.72644316,18.9653488,177.7589483,389.1325598,359.6844549,1
5844,28.04492188,60.41113281,72.5,14.25123122,20.13969555,22.92468136,203.0975914,405.607337,525.5410156,1
5845,28.38574219,61.0390625,72.91699219,12.60954468,17.56273458,20.08978733,159.000617,308.449646,403.599555,1
5846,25.09667969,54.79980469,70.57519531,11.77032105,15.36813744,17.10686226,138.5404577,236.1796484,292.6447363,1
5847,29.3515625,57.14160156,67.69335938,16.3793958,24.0305077,27.21578476,268.2846069,577.4653006,740.6989403,1
5848,31.02539063,62.48828125,71.734375,12.86753955,17.25146788,18.0911254,165.5735741,297.6131439,327.2888184,1
5849,34.04882813,62.16113281,74.73144531,14.57589106,21.92815892,24.59196601,212.4566002,480.8441534,604.7647924,1
5850,34.79199219,63.75683594,75.94042969,14.14864912,20.03196791,22.40996235,200.1842718,401.2797384,502.2064123,1
5851,27.71679688,56.29101563,68.453125,15.06845937,20.29054769,22.83581322,227.0584679,411.7063255,521.4743652,1
5852,28.97558594,57.05957031,70.13085938,14.76635711,20.55098857,23.0926392,218.0453024,422.3431311,533.2699852,1
5853,27.26660156,54.4609375,68.29003906,14.25295398,19.89936688,22.67546294,203.146697,395.9848022,514.1766195,1
5854,28.06933594,57.75390625,74.66308594,12.38123569,17.24858419,19.09364169,153.2949972,297.5136566,364.567153,1
5855,27.5546875,55.83203125,67.69140625,14.91738111,20.41314272,22.26356864,222.5282593,416.6963959,495.6664886,1
5856,26.14453125,53.61914063,66.35742188,13.93170456,18.74342241,21.11300472,194.092392,351.3158836,445.7589684,1
5857,29.54980469,58.86328125,70.74414063,16.29217663,23.91915214,26.46576069,265.4350195,572.1258392,700.4364891,1
5858,26.32324219,54.68359375,68.82519531,13.7830571,19.74667408,21.31088956,189.9726629,389.9311371,454.1540136,1
5859,27.5,54.82128906,68.5078125,14.59311428,19.04518414,20.60742474,212.9589844,362.719039,424.6659546,1
5860,23.36230469,48.41113281,61.64746094,12.7033685,19.04609727,20.55793389,161.3755713,362.7538214,422.6286459,1
5861,34.51660156,65.83984375,73.89257813,16.80360237,23.21001548,23.87169037,282.3610525,538.7048187,569.8576012,1
5862,31.01269531,61.5546875,74.13085938,15.02175619,19.83602058,21.23755299,225.6531591,393.4677124,451.0336571,1
5863,30.36230469,59.06054688,71.69921875,13.84831982,18.51900012,20.91751283,191.7759619,342.9533653,437.5423431,1
5864,32.45410156,65.13085938,74.50195313,13.38119902,17.28394715,17.84262792,179.0564871,298.7348289,318.3593712,1
5865,31.234375,60.00292969,68.93945313,13.50924705,17.21716166,18.99892694,182.4997559,296.4306555,360.9592247,1
5866,26.67675781,55.79394531,66.12402344,14.81032443,20.74269267,23.19039,219.3457098,430.2592993,537.7941885,1
5867,31.37109375,61.59863281,72.578125,14.90493916,19.30714019,21.61672868,222.1572113,372.7656622,467.282959,1
5868,25.34765625,55.43164063,66.72070313,13.78419875,19.27005892,21.42497176,190.0041351,371.3351707,459.0294151,1
5869,29.39550781,60.4453125,72.78222656,14.66177332,20.81880858,22.69202857,214.967597,433.4227905,514.9281607,1
5870,29.81347656,57.16699219,65.359375,15.57402228,21.80131439,23.96338658,242.5501699,475.2973089,574.2438965,1
5871,27.75195313,59.00488281,70.453125,13.74222067,19.30063793,22.02328646,188.848629,372.5146246,485.0251465,1
5872,25.18359375,54.16113281,62.38476563,14.80694399,21.0601912,22.49280272,219.2455902,443.5316534,505.9261742,1
5873,31.14550781,61.87988281,75.57226563,12.65410164,19.33494412,21.02836283,160.1262884,373.840064,442.1920433,1
5874,28.75292969,54.76855469,63.99414063,15.54003434,21.33219736,22.92668267,241.4926672,455.062644,525.6327782,1
5875,27.09960938,53.94921875,65.93652344,15.21537565,21.16936354,22.82013729,231.5076561,448.1419525,520.758666,1
5876,26.55957031,54.390625,66.078125,12.13918171,15.42255571,17.53739726,147.3597326,237.8552246,307.5603027,1
5877,33.86914063,60.27441406,69.98828125,13.32520172,16.74964697,17.68760654,177.5610008,280.5506735,312.8514252,1
5878,33.86914063,60.27441406,69.98828125,13.32520172,16.74964697,17.68760654,177.5610008,280.5506735,312.8514252,1
5879,35.70605469,62.12890625,70.57421875,18.48094781,24.96577705,27.80495613,341.5454321,623.2900238,773.1155853,1
5880,32.13671875,62.79492188,71.91503906,14.38806673,19.01440998,20.50118157,207.0164642,361.5477867,420.2984457,1
5881,31.99902344,57.67089844,67.95898438,15.71210095,22.47333691,24.3544841,246.8701162,505.0508718,593.1408958,1
5882,29.79980469,57.87402344,71.8359375,13.83291619,21.66133934,25.11532847,191.3495703,469.2136221,630.7797241,1
5883,32.21875,63.45898438,74.31445313,14.20390709,19.91697311,21.7749665,201.7509766,396.6858177,474.1491661,1
5884,28.49609375,57.28125,69.98046875,11.75307408,15.44802905,17.26526751,138.1347504,238.6416016,298.0894623,1
5885,30.04882813,62.42089844,73.24609375,12.54404578,16.83541633,18.16574043,157.3530846,283.4312429,329.9941254,1
5886,25.15039063,53.68457031,66.95019531,13.35764206,18.91590962,20.9196393,178.4266014,357.8116369,437.6313086,1
5887,32.56542969,59.39355469,67.984375,16.75220415,22.76429834,25.70174768,280.636344,518.2132788,660.579834,1
5888,28.73046875,62.74121094,72.82910156,14.37654915,20.15168119,21.22556253,206.6851654,406.0902548,450.5245047,1
5889,25.6015625,52.68066406,64.08203125,13.97142164,20.28740221,22.6877391,195.2006226,411.5786886,514.7335052,1
5890,25.07324219,51.81738281,61.84179688,16.24523689,22.7464122,25.53173521,263.9077215,517.3992682,651.869503,1
5891,27.87792969,55.47851563,70.0703125,13.74359727,19.24653802,21.96336922,188.886466,370.4292259,482.3895874,1
5892,35.56640625,64.74511719,73.05957031,14.7152492,19.83078995,21.87623582,216.538559,393.2602301,478.5696936,1
5893,27.41015625,56.75683594,71.31738281,11.82521366,14.95110691,16.44278226,139.8356781,223.5355978,270.3650885,1
5894,22.28417969,47.69042969,63.03808594,12.54197265,18.18322722,20.69400187,157.3010778,330.6297522,428.2417135,1
5895,27.76367188,57.17773438,70.35839844,15.28948553,20.60902915,21.87302374,233.7683678,424.7320824,478.4291677,1
5896,25.04003906,47.88574219,60.02734375,14.41439434,21.99546366,24.81339014,207.7747641,483.8004217,615.7043304,1
5897,26.79101563,53.92871094,66.88574219,14.45592971,20.5931524,22.82280657,208.9739037,424.0779257,520.8804998,1
5898,31.1015625,59.66113281,72.14746094,13.72986585,18.19752229,20.11637852,188.5092163,331.1498175,404.668685,1
5899,34.13671875,63.51269531,73.9296875,16.92616259,21.33095414,23.49665322,286.4949799,455.0096045,552.0927124,1
5900,28.27441406,53.09082031,64.89257813,13.67457615,19.41308137,20.2900882,186.9940329,376.8677282,411.6876793,1
5901,29.3359375,57.34570313,70.68457031,13.97201575,20.90757239,23.24220964,195.2172241,437.1265831,540.2003088,1
5902,27.54199219,57.61816406,70.98828125,13.40439943,20.80024278,23.62859305,179.6779242,432.6500998,558.3104095,1
5903,29.33789063,57.7890625,71.99902344,15.00263941,20.05525661,22.60403464,225.0791893,402.2133179,510.9423819,1
5904,27.50683594,58.39453125,70.83496094,12.93296841,18.30115394,21.03714879,167.261672,334.9322357,442.5616293,1
5905,30.06640625,57.51660156,67.23925781,15.65302126,22.38751653,23.87480329,245.0170746,501.2008963,570.0062323,1
5906,27.20898438,54.81054688,66.375,15.21786052,23.96362083,26.98494951,231.5832787,574.2551231,728.1875,1
5907,28.11621094,56.05957031,67.59082031,13.8358531,19.12605609,21.6288281,191.430831,365.8060217,467.8062048,1
5908,27.83789063,55.81152344,68.07910156,12.90496702,17.56351821,18.87232475,166.5381737,308.4771719,356.1646414,1
5909,31.71582031,62.99414063,71.23632813,14.21824531,20.15486829,21.35458657,202.1584997,406.2187157,456.0183678,1
5910,31.89648438,65.23242188,72.77929688,13.68175633,19.87403407,20.14430657,187.1904564,394.9772301,405.793087,1
5911,35,67.390625,74.04199219,11.32871766,15.50414984,16.20562434,128.3398438,240.3786621,262.6222601,1
5912,31.21875,64.77636719,75.3515625,11.71191467,14.51937647,16.01029446,137.1689453,210.8122931,256.3295288,1
5913,28.5234375,61.67773438,71.16796875,12.19068218,16.62692812,17.98553861,148.6127319,276.4547386,323.479599,1
5914,34.31640625,67.43652344,76.28613281,12.74017254,18.262995,20.57586864,162.3119965,333.5369864,423.3663702,1
5915,33.86328125,66.38964844,74.44433594,11.06006591,13.82732273,15.07710739,122.325058,191.1948538,227.3191671,1
5916,30.60546875,60.36621094,71.75,13.73268119,17.78483792,19.65726846,188.5865326,316.3004599,386.4082031,1
5917,40.74121094,69.70703125,73.64941406,16.95837105,20.80339772,21.27221127,287.5863485,432.7813568,452.5069723,1
5918,36.7734375,65.77050781,71.45117188,15.03412257,19.40559755,20.11547617,226.0248413,376.5772161,404.6323814,1
5919,32.04003906,67.24609375,76.22851563,11.56390863,15.80144081,18.11601413,133.7239828,249.6855316,328.1899681,1
5920,31.39648438,62.08691406,69.48632813,12.31523714,16.5720864,18.17782734,151.6650658,274.6340475,330.4334068,1
5921,32.39550781,63.34179688,71.73925781,12.23343983,14.51784903,16.07730901,149.6570501,210.7679405,258.4798651,1
5922,32.90332031,67.58789063,72.95507813,15.07246263,20.1361113,21.62468239,227.1791296,405.4629784,467.6268883,1
5923,28.515625,62.39648438,73.51757813,9.667204042,14.11168577,15.8807717,93.45483398,199.1396751,252.1989098,1
5924,32.59960938,66.38769531,72.76367188,15.73907855,21.2036048,21.76514399,247.7185936,449.5928564,473.7214928,1
5925,29.1015625,63.45214844,71.45605469,11.73159452,17.78846117,18.97917296,137.6303101,316.4293509,360.2090063,1
5926,26.19726563,56.796875,66.75195313,11.87031784,16.10596472,18.93639116,140.9044456,259.4020996,358.5869102,1
5927,29.73339844,62.22363281,73.765625,9.315971342,11.74916005,13.42258438,86.78732204,138.0427618,180.1657715,1
5928,31.59472656,64.46679688,72.91308594,12.45667537,17.82847067,19.31147005,155.1687613,317.8543663,372.9328756,1
5929,30.55566406,63.95800781,71.69726563,12.32101653,16.50672195,18.01329133,151.8074484,272.4718695,324.4786644,1
5930,31.91308594,69.05566406,74.83203125,12.44014045,19.02998834,18.60693097,154.7570944,362.1404562,346.2178802,1
5931,29.44726563,60.51074219,68.73144531,11.56077489,15.11685866,16.81572772,133.651516,228.5194159,282.7686987,1
5932,30.3984375,61.54882813,69.19824219,11.91618833,16.59188309,18.29592778,141.9955444,275.2905846,334.7409735,1
5933,31.64355469,62.73046875,74.65917969,12.53973752,18.32107333,20.02079129,157.2450171,335.6617279,400.8320837,1
5934,31.95703125,62.99023438,71.68554688,11.83166886,14.76687006,15.81375817,139.9883881,218.0604515,250.0749474,1
5935,34.73632813,65.62988281,72.02539063,12.68599162,16.77367513,18.20535367,160.9343834,281.3561773,331.4349022,1
5936,29.67773438,62.86132813,72.50976563,12.06289071,18.30984165,20.72235315,145.5133324,335.2503014,429.4159203,1
5937,32.37988281,68.95019531,78.26074219,11.99085042,14.05841816,15.04950755,143.7804937,197.6391211,226.4876776,1
5938,27.2109375,59.12207031,68.03515625,11.39526172,14.22577921,16.43722476,129.8519897,202.3727942,270.1823578,1
5939,32.8828125,66.88769531,74.9453125,13.18142401,18.25989899,21.15357114,173.749939,333.4239111,447.4735718,1
5940,33.32128906,72.52148438,79.25878906,11.36337386,15.54327148,15.2255959,129.1262655,241.5932884,231.8187704,1
5941,28.47070313,60.93652344,69.89941406,12.61761546,16.8390495,17.81487483,159.2042198,283.5535879,317.3697653,1
5942,39.38378906,72.29296875,78.59082031,12.08369943,14.25534814,13.54252394,146.0157919,203.2149506,183.3999548,1
5943,29.25976563,60.67871094,71.52929688,12.01524513,15.8711639,17.50683798,144.3661156,251.8938437,306.4893761,1
