,mean_r,mean_g,mean_b,mean_h,mean_s,mean_v,std_r,std_g,std_b,std_h,std_s,std_v,var_r,var_g,var_b,var_h,var_s,var_v,class
5228,49.056640625,57.955078125,37.0361328125,44.669921875,101.66015625,58.3818359375,25.921620041764356,25.92254715060128,20.083168459119214,14.214402961658168,40.34361365167461,25.77827070187862,671.9303855895996,671.9784507751465,403.33365535736084,202.04925155639648,1627.607162475586,664.5192403793335,1
5229,48.0595703125,53.2109375,37.9453125,49.7998046875,83.0966796875,55.171875,20.367746173555105,27.158001912347927,18.48560825080808,42.143958548638416,33.66165272198507,25.461478064605263,414.84508419036865,737.5570678710938,341.71771240234375,1776.113242149353,1133.106863975525,648.286865234375,1
5230,68.6474609375,81.267578125,47.40234375,39.5576171875,112.466796875,81.625,22.238799265515926,25.64322300963788,20.34670759931041,7.9513044690606955,34.83536714034302,25.37465363064095,494.5641927719116,657.5748863220215,413.98851013183594,63.22324275970459,1213.5028038024902,643.873046875,1
5231,63.53515625,77.0322265625,48.1337890625,45.1552734375,102.6767578125,77.64453125,25.16171785248547,25.033179867151706,20.698323049205108,8.212646945236775,30.450363151376703,25.012391643298997,633.1120452880859,626.6600942611694,428.42057704925537,67.44756984710693,927.2246160507202,625.6197357177734,1
5232,71.37109375,76.314453125,45.5400390625,34.8857421875,110.4033203125,76.921875,23.717802689724675,24.223623422852697,19.893671418279585,5.639359435235771,32.06777534438622,24.143122848119194,562.5341644287109,586.7839317321777,395.7581624984741,31.802374839782715,1028.342215538025,582.890380859375,1
5233,57.232421875,64.7470703125,38.140625,37.4365234375,112.91796875,65.908203125,29.683530714809205,33.41356461095825,22.561022934684832,10.532125057461727,40.71157972861067,32.626786515587774,881.1119956970215,1116.4663000106812,508.999755859375,110.92565822601318,1657.4327239990234,1064.5071983337402,1
5234,55.3603515625,61.2900390625,38.646484375,39.537109375,112.064453125,65.23046875,25.228139327721017,26.53915993686922,21.70352495455245,20.936207745656496,40.06600689231057,27.715730694053033,636.4590139389038,704.3270101547241,471.04299545288086,438.3247947692871,1605.2849082946777,768.1617279052734,1
5235,52.1787109375,68.3544921875,41.453125,48.6435546875,104.537109375,68.3544921875,23.08561460007764,27.128641736668303,20.332436130094568,4.740007732240189,35.9364482161814,27.128641736668303,532.9456014633179,735.9632024765015,413.407958984375,22.467673301696777,1291.428310394287,735.9632024765015,1
5236,71.328125,83.1357421875,47.970703125,39.630859375,113.5361328125,83.7607421875,26.25750915660842,28.819212406761444,21.121003715333114,9.014770044153906,30.01748616506487,28.40256064180935,689.456787109375,830.5470037460327,446.09679794311523,81.26607894897461,901.0494756698608,806.7054510116577,1
5237,77.2451171875,83.955078125,63.94921875,40.517578125,60.3544921875,83.955078125,15.67428089664378,16.524482712029037,12.295807187397191,3.7243502466230916,7.721742798844149,16.524482712029037,245.6830816268921,273.0585289001465,151.18687438964844,13.870784759521484,59.625311851501465,273.0585289001465,1
5238,72.6943359375,78.546875,62.6455078125,42.615234375,50.3173828125,78.546875,15.844746244209656,16.687902324269967,11.836051230309096,6.745542679341549,12.352166852938378,16.687902324269967,251.055983543396,278.486083984375,140.09210872650146,45.50234603881836,152.5760259628296,278.486083984375,1
5239,98.7705078125,102.4208984375,76.72265625,34.244140625,64.142578125,102.4423828125,11.631679420804911,11.6499058126154,9.315605311483303,2.331209124086599,4.4208737375400675,11.64365944450904,135.29596614837646,135.72030544281006,86.78050231933594,5.434535980224609,19.544124603271484,135.5748052597046,1
5240,96.32421875,100.8173828125,74.1806640625,35.041015625,67.5732421875,100.82421875,10.73847307940698,10.972838028528882,8.824215237573311,2.1038184554532884,4.657666189409693,10.97157012246417,115.31480407714844,120.40317440032959,77.866774559021,4.426052093505859,21.693854331970215,120.37535095214844,1
5241,65.6455078125,73.3740234375,57.4423828125,46.6220703125,55.0908203125,73.3740234375,13.98193307366694,15.046404426164434,10.661270838164866,8.869977738912661,10.39364635165818,15.046404426164434,195.49445247650146,226.39428615570068,113.66269588470459,78.67650508880615,108.0278844833374,226.39428615570068,1
5242,73.783203125,81.6982421875,60.7353515625,41.49609375,65.228515625,81.6982421875,12.252465914663473,13.520591819890697,9.882180946887626,3.1002117453830373,6.795170572482405,13.520591819890697,150.12292098999023,182.80640316009521,97.65750026702881,9.611312866210938,46.17434310913086,182.80640316009521,1
5243,86.591796875,86.322265625,64.607421875,29.7119140625,66.4013671875,87.4462890625,13.27346724517525,13.402703943307237,9.940063721665545,3.488263616058102,11.850304835458806,13.260573828465828,176.18493270874023,179.63247299194336,98.80486679077148,12.167983055114746,140.42972469329834,175.84281826019287,1
5244,74.1259765625,80.7744140625,62.2744140625,40.7626953125,58.75,80.7880859375,10.964998869958933,11.922065023405226,9.90146225235456,3.5484006852088346,6.137741848595459,11.909858977654384,120.23120021820068,142.13563442230225,98.03895473480225,12.591147422790527,37.671875,141.84474086761475,1
5245,70.3046875,70.185546875,56.8212890625,30.703125,50.89453125,71.3232421875,12.98740892277377,12.373845672715404,9.289101051141486,6.296836228168476,11.286079704342578,12.81783451585018,168.67279052734375,153.11205673217773,86.28739833831787,39.650146484375,127.37559509277344,164.29688167572021,1
5246,58.0703125,63.3828125,51.8642578125,49.19921875,45.677734375,63.5712890625,19.3114617818627,19.65493182931052,13.83482824237557,14.598846787148924,19.960695077876004,19.94099684994629,372.93255615234375,386.31634521484375,191.40247249603271,213.12632751464844,398.42934799194336,397.64335536956787,1
5247,64.8779296875,71.724609375,58.419921875,47.96484375,45.9931640625,71.734375,16.80470722078508,18.283368996950813,12.811487520732964,9.687133782140409,13.741508462772874,18.27325546350116,282.39818477630615,334.2815818786621,164.13421249389648,93.84056091308594,188.8290548324585,333.911865234375,1
5248,69.4658203125,76.33984375,59.4658203125,42.6357421875,56.6044921875,76.5078125,16.0675698379986,16.22425046344471,13.111034374677018,5.982161946866092,11.480827229897306,16.47008229608595,258.1668004989624,263.22630310058594,171.8992223739624,35.786261558532715,131.80939388275146,271.26361083984375,1
5249,45.8955078125,52.8212890625,47.4208984375,69.0830078125,40.9580078125,53.0263671875,13.278485717326786,14.905375233059981,11.33748935248938,18.269145146682806,9.377249435132295,14.739478771616158,176.31818294525146,222.17021083831787,128.53866481781006,333.76166439056396,87.93280696868896,217.25223445892334,1
5250,69.705078125,77.5380859375,60.529296875,43.9267578125,55.859375,77.5380859375,9.561424244726645,10.7738885487722,8.492823319904591,3.13334928941384,6.646027214387178,10.7738885487722,91.42083358764648,116.07667446136475,72.12804794311523,9.817877769470215,44.169677734375,116.07667446136475,1
5251,60.4921875,67.259765625,55.166015625,48.0087890625,45.0380859375,67.259765625,13.083637857638973,14.777216096750712,11.178495736782113,6.487286311693078,10.308498970454657,14.777216096750712,171.18157958984375,218.36611557006836,124.95876693725586,42.08488368988037,106.26515102386475,218.36611557006836,1
5252,57.9052734375,64.828125,53.0234375,48.341796875,46.5234375,64.828125,9.42496122357312,10.531377502937353,8.53916971570385,6.103787493945069,8.27974263993717,10.531377502937353,88.82989406585693,110.909912109375,72.91741943359375,37.256221771240234,68.55413818359375,110.909912109375,1
5253,43.599609375,50.076171875,46.0546875,71.6181640625,37.595703125,50.32421875,11.27903544069315,12.28399534335059,9.95364929447204,16.08412036386614,9.659264350190714,12.07909962816552,127.21664047241211,150.89654159545898,99.07513427734375,258.6989278793335,93.30138778686523,145.90464782714844,1
5254,53.1904296875,60.9873046875,51.537109375,56.9931640625,41.7119140625,60.9892578125,12.306544649966483,13.816629577850762,10.719824556366914,9.7762543227178,8.809175716553437,13.813379561783847,151.45104122161865,190.89925289154053,114.91463851928711,95.5751485824585,77.60157680511475,190.80945491790771,1
5255,40.3037109375,47.6787109375,45.3076171875,82.4189453125,49.6064453125,48.884765625,14.341760002835874,15.717143801461443,10.33652979623503,18.488311142114476,13.908686495152832,15.02083196476874,205.68607997894287,247.02860927581787,106.84384822845459,341.8176488876343,193.45156002044678,225.62539291381836,1
5256,52.5791015625,59.22265625,51.078125,58.0322265625,39.9638671875,59.3046875,12.07470208505411,13.258813194224283,10.016283129703103,15.265998796710598,8.998245439104272,13.1374545632837,145.79843044281006,175.79612731933594,100.325927734375,233.05071926116943,80.96842098236084,172.59271240234375,1
5257,70.25390625,76.03515625,59.7080078125,42.0009765625,54.2490234375,76.1044921875,14.680782518864957,13.896827368614964,10.152532701249426,6.643473581931795,9.145284550798607,14.000342467070277,215.52537536621094,193.12181091308594,103.07392024993896,44.135741233825684,83.63622951507568,196.00958919525146,1
5258,26.9140625,35.5595703125,19.2431640625,44.01171875,136.6337890625,35.8388671875,17.133165181048533,20.45236381822083,15.04785504818572,13.435241793354463,61.18695472575634,20.174154186836084,293.54534912109375,418.29918575286865,226.4379415512085,180.50572204589844,3743.8434286117554,406.99649715423584,1
5259,33.7529296875,40.7822265625,24.07421875,41.1787109375,122.3916015625,40.8935546875,18.86145238172769,20.324814452841125,16.506401438597948,9.649638508167955,58.141412062778,20.260303066167268,355.75438594818115,413.09808254241943,272.46128845214844,93.11552333831787,3380.4237966537476,410.4798803329468,1
5260,31.0849609375,39.03125,21.8125,43.6279296875,132.7724609375,39.0830078125,18.282922156389528,20.049036565069652,16.36133733455184,10.686642930315214,61.36675720646755,19.989790957275265,334.2652425765991,401.9638671875,267.693359375,114.20433712005615,3765.8788900375366,399.59174251556396,1
5261,40.3994140625,46.0693359375,26.2021484375,38.9404296875,130.6064453125,46.650390625,20.40999773319873,19.8251161810031,17.04346337519802,7.858823055354323,55.621983744248524,20.27643047136039,416.56800746917725,393.035231590271,290.4796438217163,61.76109981536865,3093.805075645447,411.1336326599121,1
5262,30.138671875,38.8916015625,20.4384765625,42.59765625,133.453125,38.970703125,17.52343042503619,20.294149590245155,14.658819205230625,10.608637878249777,60.69510886582522,20.233382482746556,307.070613861084,411.85250759124756,214.88098049163818,112.54319763183594,3683.896240234375,409.38976669311523,1
5263,29.2255859375,39.7568359375,20.26171875,43.3251953125,142.853515625,40.130859375,19.516741852760727,25.477403670727686,16.762060122368563,19.43344787849619,60.9958376793276,25.08957516726767,380.90321254730225,649.0980978012085,280.96665954589844,377.658896446228,3720.492214202881,629.4867820739746,1
5264,31.3798828125,36.9267578125,20.775390625,37.90625,136.6298828125,37.25390625,19.983959035593198,22.747585440975275,17.204319606676172,11.269990918918259,66.86755745374596,22.509546246897358,399.3586187362671,517.4526433944702,295.9886131286621,127.0126953125,4471.270239830017,506.67967224121094,1
5265,36.177734375,46.205078125,25.10546875,44.1748046875,130.126953125,46.2109375,16.35846172067971,17.783280134374717,14.819440929663083,5.019270478239644,51.18823923548311,17.778268574191745,267.59926986694336,316.2450523376465,219.61582946777344,25.193076133728027,2620.2358360290527,316.06683349609375,1
5266,27.6103515625,31.9775390625,19.2587890625,38.208984375,130.9404296875,32.8388671875,18.60799166440736,21.58921541114421,16.861696749841943,24.299226721873392,70.9660554187026,20.95406091976531,346.2573537826538,466.0942220687866,284.31681728363037,590.4524192810059,5036.181021690369,439.07266902923584,1
5267,28.4794921875,32.9033203125,17.2841796875,37.6953125,141.2841796875,33.15625,14.945133030676791,16.15426815428433,13.194544316410187,8.582830420516519,62.595257905193684,15.883640611097318,223.35700130462646,260.9603796005249,174.0959997177124,73.66497802734375,3918.1663122177124,252.2900390625,1
5268,25.2939453125,30.4833984375,17.32421875,40.380859375,132.6083984375,31.2109375,17.29812474202794,21.196663711846792,14.916183776427147,25.712378935280853,68.21851356874282,20.55343734320597,299.2251195907593,449.29855251312256,222.49253845214844,661.1264305114746,4653.765593528748,422.44378662109375,1
5269,29.8779296875,37.4755859375,20.478515625,41.599609375,139.6845703125,37.845703125,19.243955554960788,23.33969990067465,17.2689413484623,18.518936672293368,65.17450370965432,22.98113231488747,370.32982540130615,544.7415914535522,298.21633529663086,342.9510154724121,4247.715933799744,528.1324424743652,1
5270,30.072265625,38.5576171875,21.44921875,42.16015625,135.2861328125,38.701171875,18.68344051705797,22.173027863480996,16.8361056219854,11.776222998083297,63.90507458489592,22.081979683708365,349.07094955444336,491.6431646347046,283.45445251464844,138.67942810058594,4083.858557701111,487.613826751709,1
